	Corr	p_val
akt.adapB_single.akt__Ixabepilone	-0.166253237797139	0.304416937840605
akt.adapB_single.akt__LBH589	0.449042528771083	0.00502058831383034
akt.adapB_single.akt__Lestaurtinib.CEP.701.	-0.117331586508124	0.474714313474539
akt.adapB_single.akt__MG.132	-0.278057758111484	0.138548098823366
akt.adapB_single.akt__MLN4924	0.147969796693569	0.38227179252067
akt.adapB_single.akt__Mebendazole	0.109797305032884	0.514466181900646
akt.adapB_single.akt__Methotrexate	0.1775272365234	0.265203602640393
akt.adapB_single.akt__NSC663284	0.0241939927546632	0.867833002419536
akt.adapB_single.akt__NU6102	-0.35888458552929	0.0295520406587702
akt.adapB_single.akt__Nelfinavir	0.084208714220671	0.627318760897877
akt.adapB_single.akt__Nutlin.3a	0.206341234689362	0.263303532590097
akt.adapB_single.akt__Olomoucine.II	-0.153163638412302	0.436513095190133
akt.adapB_single.akt__Oxaliplatin	0.0689375925343794	0.629673887692512
akt.adapB_single.akt__Oxamflatin	0.199890550088087	0.294731288932
akt.adapB_single.akt__PD98059	0.339036283561757	0.046754419019809
akt.adapB_single.akt__PF.2341066	-0.265666923334182	0.113633769132267
akt.adapB_single.akt__PF.3084014	0.285160935674168	0.0735655574277212
akt.adapB_single.akt__PF.3814735	-0.528811093744531	0.000506644055443095
akt.adapB_single.akt__PF.4691502	0.499047777097816	0.00224378478426845
akt.adapB_single.akt__Paclitaxel	-0.249810162130678	0.17243615686715
akt.adapB_single.akt__Pemetrexed	0.148019019574126	0.352972798733876
akt.adapB_single.akt__Purvalanol.A	0.0761793914929391	0.640789092563986
akt.adapB_single.akt__L.779450	-0.196186191972258	0.229914529061373
akt.adapB_single.akt__Rapamycin	0.452610990066616	0.00682595258353302
akt.adapB_single.akt__Vorinostat	0.35230384262828	0.0653636984390404
akt.adapB_single.akt__SB.3CT	-0.0553222479716057	0.74259014984848
akt.adapB_single.akt__Ispinesib	-0.216032834648181	0.208429521012824
akt.adapB_single.akt__Bosutinib	-0.409365740873254	0.0106685278543794
akt.adapB_single.akt__Sorafenib	0.0460835433704854	0.780558956377032
akt.adapB_single.akt__Sunitinib.Malate	-0.437777928762303	0.0116021272894846
akt.adapB_single.akt__TCS.PIM.11	-0.126120983929331	0.404424849793984
akt.adapB_single.akt__TCS2312.dihydrochloride	-0.0600952372931463	0.733060776293265
akt.adapB_single.akt__Topotecan	0.10712102814558	0.598050606001067
akt.adapB_single.akt__Tamoxifen	0.254139571412587	0.137871280975534
akt.adapB_single.akt__Temsirolimus	0.39767474826338	0.0451038472440601
akt.adapB_single.akt__Trichostatin.A	0.382832272434059	0.036885947646998
akt.adapB_single.akt__Tykerb.IGF1R..1.1.	0.0923421956496845	0.635429385483372
akt.adapB_single.akt__VX.680	-0.234965803439536	0.185130957584295
akt.adapB_single.akt__Valproic.acid	0.335503638954878	0.07028138846446
akt.adapB_single.akt__Velcade	0.0270359033840545	0.828556072658835
akt.adapB_single.akt__Vinorelbine	-0.0713136397409188	0.624212973823963
akt.adapB_single.akt__XRP44X	0.111513171535791	0.467442601755342
akt.adapB_single.akt__ZM447439	0.0693792088148507	0.72112295262288
akt.adap_adap_single.akt__X17.AAG	-0.0285636118759752	0.865328692895414
akt.adap_adap_single.akt__X5.FU	0.0751763832164951	0.653659949359925
akt.adap_adap_single.akt__X5.FdUR	0.0645690843173387	0.711531199940203
akt.adap_adap_single.akt__AG1478	-0.101317585120387	0.569728285772922
akt.adap_adap_single.akt__Sigma.AKT1.2.inhibitor	0.622010640042601	4.5397349521803e-06
akt.adap_adap_single.akt__Triciribine	0.119038006534761	0.487865275004243
akt.adap_adap_single.akt__AS.252424	0.281291491786861	0.0816256767435695
akt.adap_adap_single.akt__AZD6244	-0.415660986296923	0.00659719063854092
akt.adap_adap_single.akt__BEZ235	0.254913698798221	0.141251350599644
akt.adap_adap_single.akt__BIBW2992	0.0137054991050259	0.915895344463065
akt.adap_adap_single.akt__Baicalein	-0.222526978293534	0.18491775443608
akt.adap_adap_single.akt__Bortezomib	-0.048046405879051	0.796842099138386
akt.adap_adap_single.akt__CGC.11047	-0.392651080055979	0.011501393060718
akt.adap_adap_single.akt__CGC.11144	0.105694764205441	0.555200929850413
akt.adap_adap_single.akt__CPT.11	-0.290483237493061	0.107266012095367
akt.adap_adap_single.akt__Carboplatin	-0.273666105566807	0.108798278351813
akt.adap_adap_single.akt__Cisplatin	-0.335307527824158	0.0296609062092432
akt.adap_adap_single.akt__Disulfiram	0.112255286025784	0.520709831318741
akt.adap_adap_single.akt__Docetaxel	-0.536582507569081	0.00242661164078806
akt.adap_adap_single.akt__Doxorubicin	-0.0652045054967535	0.710669215746902
akt.adap_adap_single.akt__ERKi.II..FR180304.	0.195845067202043	0.30277607188738
akt.adap_adap_single.akt__Epirubicin	-0.264081568121231	0.143527649206808
akt.adap_adap_single.akt__Erlotinib	-0.313184448527962	0.104065025348604
akt.adap_adap_single.akt__Etoposide	-0.30977130977131	0.0894831902121993
akt.adap_adap_single.akt__Everolimus	0.469132034817305	0.00428473880603852
akt.adap_adap_single.akt__FTase.inhibitor.I	0.0568353378549039	0.718964585575661
akt.adap_adap_single.akt__Fascaplysin	0.525860692087932	0.00200018992407647
akt.adap_adap_single.akt__GSK923295	0.113275694954027	0.559861405840065
akt.adap_adap_single.akt__GSK1070916	-0.520192635861342	0.000536303068366273
akt.adap_adap_single.akt__GSK1120212	-0.520809295602147	0.00157994950671769
akt.adap_adap_single.akt__GSK1059868	0.494985326750103	0.00320047327071138
akt.adap_adap_single.akt__GSK1838705	-0.0831013716333253	0.573801150742424
akt.adap_adap_single.akt__GSK461364	-0.411578028290669	0.0220889551929127
akt.adap_adap_single.akt__GSK2119563	0.229893205059583	0.169036875585185
akt.adap_adap_single.akt__GSK2126458	0.334058818448535	0.064108119513818
akt.adap_adap_single.akt__GSK2141795	0.519405300279075	0.0179659546844062
akt.adap_adap_single.akt__GSK1059615	0.253160410068368	0.14099024479142
akt.adap_adap_single.akt__GSK650394	-0.33787350427652	0.0506701518758179
akt.adap_adap_single.akt__Lapatinib	0.280492947312867	0.149736387519763
akt.adap_adap_single.akt__Geldanamycin	-0.252721121523543	0.132512254798225
akt.adap_adap_single.akt__Gemcitabine	-0.186781923624029	0.299992077923005
akt.adap_adap_single.akt__Glycyl.H1152	-0.123120302785394	0.493094286885088
akt.adap_adap_single.akt__ICRF.193	-0.0984509260367599	0.536324620392481
akt.adap_adap_single.akt__IKK.16	-0.364808083807197	0.0170706532738569
akt.adap_adap_single.akt__Ibandronate.sodium.salt	-0.018824559934389	0.877418392471298
akt.adap_adap_single.akt__Imatinib	0.174001151798947	0.330360137596847
akt.adap_adap_single.akt__Gefitinib	-0.00688550648313482	0.991247468997717
akt.adap_adap_single.akt__Ixabepilone	-0.164228228810572	0.341278818755963
akt.adap_adap_single.akt__LBH589	0.482006305638884	0.00879754003852762
akt.adap_adap_single.akt__Lestaurtinib.CEP.701.	-0.277568006888622	0.0960803969196458
akt.adap_adap_single.akt__MG.132	-0.409319991898014	0.0147193694897574
akt.adap_adap_single.akt__MLN4924	0.0274707240903002	0.896804585221789
akt.adap_adap_single.akt__Mebendazole	0.0846471531108217	0.640008606141443
akt.adap_adap_single.akt__Methotrexate	0.112025009748795	0.479126817729463
akt.adap_adap_single.akt__NSC663284	-0.109475080337843	0.489258969398524
akt.adap_adap_single.akt__NU6102	-0.465386844413421	0.00916861075340902
akt.adap_adap_single.akt__Nelfinavir	0.116113879235956	0.489656639147601
akt.adap_adap_single.akt__Nutlin.3a	0.0807334138671682	0.697381076030397
akt.adap_adap_single.akt__Olomoucine.II	-0.0945495135549473	0.584030359276641
akt.adap_adap_single.akt__Oxaliplatin	-0.197904542444511	0.26776270565487
akt.adap_adap_single.akt__Oxamflatin	0.0953475734538467	0.577411302988615
akt.adap_adap_single.akt__PD98059	0.162102447266883	0.357799361866226
akt.adap_adap_single.akt__PF.2341066	-0.337693637612671	0.0763269922903884
akt.adap_adap_single.akt__PF.3084014	0.14847286346276	0.360377241492021
akt.adap_adap_single.akt__PF.3814735	-0.581327505812953	4.73274277532632e-05
akt.adap_adap_single.akt__PF.4691502	0.597836221443746	0.000910315017818686
akt.adap_adap_single.akt__Paclitaxel	-0.388841111707258	0.0309666429776436
akt.adap_adap_single.akt__Pemetrexed	-0.0878222055826928	0.544190814372002
akt.adap_adap_single.akt__Purvalanol.A	-0.0704507012526701	0.702955263001864
akt.adap_adap_single.akt__L.779450	-0.250847396277067	0.117813225660205
akt.adap_adap_single.akt__Rapamycin	0.535949262988782	0.000819540046838041
akt.adap_adap_single.akt__Vorinostat	0.507949432199899	0.00699624539255428
akt.adap_adap_single.akt__SB.3CT	-0.11445584079303	0.525240336361313
akt.adap_adap_single.akt__Ispinesib	-0.162407662927001	0.366131668038322
akt.adap_adap_single.akt__Bosutinib	-0.516893898119719	0.00155981860782561
akt.adap_adap_single.akt__Sorafenib	-0.0707987398149916	0.661066789539182
akt.adap_adap_single.akt__Sunitinib.Malate	-0.520305945668739	0.00300146217706443
akt.adap_adap_single.akt__TCS.PIM.11	-0.247445158636861	0.121327699765796
akt.adap_adap_single.akt__TCS2312.dihydrochloride	-0.15915933519897	0.35095751452752
akt.adap_adap_single.akt__Topotecan	-0.119804402376797	0.533812090128397
akt.adap_adap_single.akt__Tamoxifen	0.22763954772683	0.194591728013174
akt.adap_adap_single.akt__Temsirolimus	0.382266427619149	0.0391081010957344
akt.adap_adap_single.akt__Trichostatin.A	0.440226745852914	0.0155614556349442
akt.adap_adap_single.akt__Tykerb.IGF1R..1.1.	0.136761734376468	0.467946453735104
akt.adap_adap_single.akt__VX.680	-0.383474697369415	0.0306636368328461
akt.adap_adap_single.akt__Valproic.acid	0.267439952252355	0.139778509953714
akt.adap_adap_single.akt__Velcade	-0.0411558691190465	0.821902731036139
akt.adap_adap_single.akt__Vinorelbine	-0.255261638278415	0.113079012830408
akt.adap_adap_single.akt__XRP44X	-0.0829230924505512	0.645779125531795
akt.adap_adap_single.akt__ZM447439	0.0457799612068253	0.816222692393043
akt_bad.adapB_multi.akt__X17.AAG	0.126402190485638	0.469571637646465
akt_bad.adapB_multi.akt__X5.FU	0.193632545414095	0.272196612827175
akt_bad.adapB_multi.akt__X5.FdUR	0.243283177012617	0.18657374243401
akt_bad.adapB_multi.akt__AG1478	-0.068017399801099	0.741304404935951
akt_bad.adapB_multi.akt__Sigma.AKT1.2.inhibitor	0.674656622421713	1.26584205051294e-06
akt_bad.adapB_multi.akt__Triciribine	0.260766890562675	0.159266499080453
akt_bad.adapB_multi.akt__AS.252424	0.326983510757315	0.0503300390844927
akt_bad.adapB_multi.akt__AZD6244	-0.340282672870857	0.0356643787085738
akt_bad.adapB_multi.akt__BEZ235	0.279051868268354	0.10774448759034
akt_bad.adapB_multi.akt__BIBW2992	-0.028915260306945	0.899888160381431
akt_bad.adapB_multi.akt__Baicalein	-0.220599898718522	0.18606237346157
akt_bad.adapB_multi.akt__Bortezomib	-0.0437780463590442	0.785183318099587
akt_bad.adapB_multi.akt__CGC.11047	-0.45439822077115	0.00223476942086931
akt_bad.adapB_multi.akt__CGC.11144	0.120880793545303	0.509564134030018
akt_bad.adapB_multi.akt__CPT.11	-0.0575712821858892	0.736526948523481
akt_bad.adapB_multi.akt__Carboplatin	-0.18831629905818	0.285882271377499
akt_bad.adapB_multi.akt__Cisplatin	-0.326195910220241	0.0364872885089713
akt_bad.adapB_multi.akt__Disulfiram	0.0642482381722039	0.740646106348872
akt_bad.adapB_multi.akt__Docetaxel	-0.445630290264001	0.0146847615856553
akt_bad.adapB_multi.akt__Doxorubicin	0.0656787200821844	0.708230689911566
akt_bad.adapB_multi.akt__ERKi.II..FR180304.	0.190594148733583	0.260034675049855
akt_bad.adapB_multi.akt__Epirubicin	0.0128697979400853	0.930206450726927
akt_bad.adapB_multi.akt__Erlotinib	-0.215799193020897	0.242279606203129
akt_bad.adapB_multi.akt__Etoposide	-0.165991902834008	0.317740448283425
akt_bad.adapB_multi.akt__Everolimus	0.524755507349389	0.0015072972658503
akt_bad.adapB_multi.akt__FTase.inhibitor.I	0.190126230418854	0.257056244583902
akt_bad.adapB_multi.akt__Fascaplysin	0.512396731820069	0.00758663141930871
akt_bad.adapB_multi.akt__GSK923295	0.189449495618764	0.252583875963235
akt_bad.adapB_multi.akt__GSK1070916	-0.437671018474544	0.0143472716184727
akt_bad.adapB_multi.akt__GSK1120212	-0.462710125292752	0.002103467539875
akt_bad.adapB_multi.akt__GSK1059868	0.385423826368725	0.0253540555356695
akt_bad.adapB_multi.akt__GSK1838705	-0.0750037958347065	0.663564873582258
akt_bad.adapB_multi.akt__GSK461364	-0.255416941778895	0.146029785835672
akt_bad.adapB_multi.akt__GSK2119563	0.307334112972652	0.0954548472243646
akt_bad.adapB_multi.akt__GSK2126458	0.377486464846844	0.0380543134526796
akt_bad.adapB_multi.akt__GSK2141795	0.426337138667731	0.0108013666064806
akt_bad.adapB_multi.akt__GSK1059615	0.30580639244748	0.110237643445632
akt_bad.adapB_multi.akt__GSK650394	-0.141840513661092	0.433580287128013
akt_bad.adapB_multi.akt__Lapatinib	0.257165660867996	0.17766322837146
akt_bad.adapB_multi.akt__Geldanamycin	-0.248063600854439	0.148996545780318
akt_bad.adapB_multi.akt__Gemcitabine	-0.0784549731918153	0.633858181485933
akt_bad.adapB_multi.akt__Glycyl.H1152	-0.141085327510889	0.379730849084007
akt_bad.adapB_multi.akt__ICRF.193	0.0578979391332806	0.755181013157807
akt_bad.adapB_multi.akt__IKK.16	-0.205659856769956	0.201689471496624
akt_bad.adapB_multi.akt__Ibandronate.sodium.salt	-0.116559048430955	0.47061987215089
akt_bad.adapB_multi.akt__Imatinib	0.184433118408546	0.298530636453506
akt_bad.adapB_multi.akt__Gefitinib	0.0752657087984048	0.757340298781735
akt_bad.adapB_multi.akt__Ixabepilone	-0.184174567328255	0.2693102784973
akt_bad.adapB_multi.akt__LBH589	0.461018577201471	0.00590209680137965
akt_bad.adapB_multi.akt__Lestaurtinib.CEP.701.	-0.142395889969281	0.404468478486377
akt_bad.adapB_multi.akt__MG.132	-0.286476564433836	0.136442006588854
akt_bad.adapB_multi.akt__MLN4924	0.112071798679153	0.50723697145997
akt_bad.adapB_multi.akt__Mebendazole	0.105668175612844	0.564574467112001
akt_bad.adapB_multi.akt__Methotrexate	0.205533488960599	0.194618505032381
akt_bad.adapB_multi.akt__NSC663284	0.00930538182871663	0.956469632703837
akt_bad.adapB_multi.akt__NU6102	-0.377522480834013	0.0300323265593314
akt_bad.adapB_multi.akt__Nelfinavir	0.0869982368449583	0.556327341680291
akt_bad.adapB_multi.akt__Nutlin.3a	0.237135410116739	0.211781741332692
akt_bad.adapB_multi.akt__Olomoucine.II	-0.145384941468615	0.425737123895357
akt_bad.adapB_multi.akt__Oxaliplatin	0.000607379669906427	0.963467292454525
akt_bad.adapB_multi.akt__Oxamflatin	0.195949663010776	0.2685147767414
akt_bad.adapB_multi.akt__PD98059	0.331852329501324	0.0511521935074979
akt_bad.adapB_multi.akt__PF.2341066	-0.264134440051661	0.126292095601477
akt_bad.adapB_multi.akt__PF.3084014	0.270429946609977	0.0946049792094188
akt_bad.adapB_multi.akt__PF.3814735	-0.523948462997455	0.000438322552266168
akt_bad.adapB_multi.akt__PF.4691502	0.531950245025993	0.00133404079940092
akt_bad.adapB_multi.akt__Paclitaxel	-0.266720700061697	0.139550878248327
akt_bad.adapB_multi.akt__Pemetrexed	0.107726963716133	0.544521737293023
akt_bad.adapB_multi.akt__Purvalanol.A	0.0752042952818295	0.639992608013223
akt_bad.adapB_multi.akt__L.779450	-0.176341798235513	0.270459305512024
akt_bad.adapB_multi.akt__Rapamycin	0.481062178546445	0.00851870233431162
akt_bad.adapB_multi.akt__Vorinostat	0.387139290131622	0.0445559580124111
akt_bad.adapB_multi.akt__SB.3CT	-0.076573382891805	0.650388809611263
akt_bad.adapB_multi.akt__Ispinesib	-0.198850891872211	0.227158424732482
akt_bad.adapB_multi.akt__Bosutinib	-0.429638414400427	0.0088024723932667
akt_bad.adapB_multi.akt__Sorafenib	0.0321812453704507	0.835837637156399
akt_bad.adapB_multi.akt__Sunitinib.Malate	-0.425446156121111	0.0111229440461593
akt_bad.adapB_multi.akt__TCS.PIM.11	-0.143670285960314	0.324178505324559
akt_bad.adapB_multi.akt__TCS2312.dihydrochloride	-0.0928247016841312	0.605473500463915
akt_bad.adapB_multi.akt__Topotecan	0.0638753063692617	0.762653775551634
akt_bad.adapB_multi.akt__Tamoxifen	0.263117721513772	0.109778303315304
akt_bad.adapB_multi.akt__Temsirolimus	0.403698000878853	0.0399171482957603
akt_bad.adapB_multi.akt__Trichostatin.A	0.387083714909529	0.030049191983057
akt_bad.adapB_multi.akt__Tykerb.IGF1R..1.1.	0.117704771389583	0.562733645696218
akt_bad.adapB_multi.akt__VX.680	-0.250177841948197	0.16612863735036
akt_bad.adapB_multi.akt__Valproic.acid	0.326421185584606	0.074235944604228
akt_bad.adapB_multi.akt__Velcade	-0.00602014042964776	0.956890432804411
akt_bad.adapB_multi.akt__Vinorelbine	-0.079680763537236	0.628741449901184
akt_bad.adapB_multi.akt__XRP44X	0.0672637960221209	0.674004649065093
akt_bad.adapB_multi.akt__ZM447439	0.0490039021368834	0.72971158671233
akt_bad.adapB_multi.bad__X17.AAG	-0.00700410406154182	0.954479364805863
akt_bad.adapB_multi.bad__X5.FU	-0.028813661075092	0.831393956972917
akt_bad.adapB_multi.bad__X5.FdUR	-0.0427906982509821	0.825887594176922
akt_bad.adapB_multi.bad__AG1478	-0.0559726519196544	0.713766138782412
akt_bad.adapB_multi.bad__Sigma.AKT1.2.inhibitor	-0.417993776935191	0.0152878413508746
akt_bad.adapB_multi.bad__Triciribine	-0.165726565984024	0.360139336306672
akt_bad.adapB_multi.bad__AS.252424	-0.11587759618709	0.502400214913804
akt_bad.adapB_multi.bad__AZD6244	0.125190415451253	0.536983708484677
akt_bad.adapB_multi.bad__BEZ235	0.0263325485128722	0.86661315463777
akt_bad.adapB_multi.bad__BIBW2992	0.138392112914164	0.46235478298403
akt_bad.adapB_multi.bad__Baicalein	0.237335063448892	0.218601314672398
akt_bad.adapB_multi.bad__Bortezomib	0.016307322268744	0.926266985609518
akt_bad.adapB_multi.bad__CGC.11047	0.299929144162378	0.0683021994985433
akt_bad.adapB_multi.bad__CGC.11144	-0.0859529260636202	0.587855907463115
akt_bad.adapB_multi.bad__CPT.11	0.414491341517039	0.0109766522457515
akt_bad.adapB_multi.bad__Carboplatin	0.257568099356995	0.139399864934722
akt_bad.adapB_multi.bad__Cisplatin	0.241052905721413	0.182079590064794
akt_bad.adapB_multi.bad__Disulfiram	-0.00143304620458447	0.999316267266045
akt_bad.adapB_multi.bad__Docetaxel	0.420253791563496	0.0380850303763671
akt_bad.adapB_multi.bad__Doxorubicin	0.235684648959175	0.164030173130553
akt_bad.adapB_multi.bad__ERKi.II..FR180304.	-0.0665589395056219	0.696983375231969
akt_bad.adapB_multi.bad__Epirubicin	0.347985965081268	0.0392312902056615
akt_bad.adapB_multi.bad__Erlotinib	0.0990185511969111	0.569374033552357
akt_bad.adapB_multi.bad__Etoposide	0.122879964985228	0.446332744041952
akt_bad.adapB_multi.bad__Everolimus	-0.328086800896662	0.0712156838295324
akt_bad.adapB_multi.bad__FTase.inhibitor.I	-0.198986973514274	0.244760635372594
akt_bad.adapB_multi.bad__Fascaplysin	-0.512944047278112	0.00226298595246033
akt_bad.adapB_multi.bad__GSK923295	-0.15891430828333	0.360560869323359
akt_bad.adapB_multi.bad__GSK1070916	0.232899206630115	0.182212919864023
akt_bad.adapB_multi.bad__GSK1120212	0.217698285561698	0.260542338310407
akt_bad.adapB_multi.bad__GSK1059868	-0.29544807632638	0.0540611739579486
akt_bad.adapB_multi.bad__GSK1838705	0.14322587193807	0.419999341892294
akt_bad.adapB_multi.bad__GSK461364	0.140731014193513	0.381796695540813
akt_bad.adapB_multi.bad__GSK2119563	-0.325353043179876	0.087195080821455
akt_bad.adapB_multi.bad__GSK2126458	-0.404717320047649	0.026267394454625
akt_bad.adapB_multi.bad__GSK2141795	-0.403552816945452	0.0388347993281455
akt_bad.adapB_multi.bad__GSK1059615	-0.366004501196984	0.0496246711681763
akt_bad.adapB_multi.bad__GSK650394	0.4199916963961	0.0227692016250773
akt_bad.adapB_multi.bad__Lapatinib	-0.191566503835149	0.237684254906662
akt_bad.adapB_multi.bad__Geldanamycin	0.139421868725128	0.488989374703898
akt_bad.adapB_multi.bad__Gemcitabine	0.200131305394463	0.266231147983311
akt_bad.adapB_multi.bad__Glycyl.H1152	0.109107583499507	0.536289981306828
akt_bad.adapB_multi.bad__ICRF.193	0.350197028470708	0.0468537755371949
akt_bad.adapB_multi.bad__IKK.16	0.519613357465781	0.00487983424883454
akt_bad.adapB_multi.bad__Ibandronate.sodium.salt	0.186822812837221	0.310269295970902
akt_bad.adapB_multi.bad__Imatinib	-0.060971299990085	0.765354077309035
akt_bad.adapB_multi.bad__Gefitinib	-0.172018946449351	0.345258158133044
akt_bad.adapB_multi.bad__Ixabepilone	0.180630801601763	0.33411348729088
akt_bad.adapB_multi.bad__LBH589	-0.396039621361346	0.0302158416800871
akt_bad.adapB_multi.bad__Lestaurtinib.CEP.701.	0.135172116919341	0.432356323875828
akt_bad.adapB_multi.bad__MG.132	0.1644631601282	0.3406277454223
akt_bad.adapB_multi.bad__MLN4924	0.284010075754299	0.122691391082858
akt_bad.adapB_multi.bad__Mebendazole	-0.00384759786867371	0.979207292347893
akt_bad.adapB_multi.bad__Methotrexate	-0.176138496733126	0.28365980407513
akt_bad.adapB_multi.bad__NSC663284	0.0816684099320306	0.674847595533821
akt_bad.adapB_multi.bad__NU6102	0.296664844812771	0.124868129773051
akt_bad.adapB_multi.bad__Nelfinavir	-0.211219166207749	0.172008876542101
akt_bad.adapB_multi.bad__Nutlin.3a	-0.109602953330334	0.53395588149366
akt_bad.adapB_multi.bad__Olomoucine.II	0.115803981260231	0.502935870801888
akt_bad.adapB_multi.bad__Oxaliplatin	0.436402292827768	0.0220536661410138
akt_bad.adapB_multi.bad__Oxamflatin	-0.154132472357079	0.390127667458373
akt_bad.adapB_multi.bad__PD98059	-0.15306456957795	0.349808296888429
akt_bad.adapB_multi.bad__PF.2341066	0.127743427907289	0.430928316547667
akt_bad.adapB_multi.bad__PF.3084014	-0.121259299454703	0.479509575821832
akt_bad.adapB_multi.bad__PF.3814735	0.323445988526348	0.0635800026998685
akt_bad.adapB_multi.bad__PF.4691502	-0.487540017379094	0.00246462752688892
akt_bad.adapB_multi.bad__Paclitaxel	0.256392108031973	0.163083421893585
akt_bad.adapB_multi.bad__Pemetrexed	0.153688859769712	0.383889224605979
akt_bad.adapB_multi.bad__Purvalanol.A	-0.0343721414416141	0.892383842924802
akt_bad.adapB_multi.bad__L.779450	-0.0614344404904043	0.677496024462536
akt_bad.adapB_multi.bad__Rapamycin	-0.377926620307064	0.0431165855215361
akt_bad.adapB_multi.bad__Vorinostat	-0.408202583970852	0.0344460350257194
akt_bad.adapB_multi.bad__SB.3CT	0.0915877716941197	0.628717188685938
akt_bad.adapB_multi.bad__Ispinesib	-0.0976197003577391	0.560835301337859
akt_bad.adapB_multi.bad__Bosutinib	0.411736813800409	0.0240647888203571
akt_bad.adapB_multi.bad__Sorafenib	-0.0643624907409014	0.75104709212431
akt_bad.adapB_multi.bad__Sunitinib.Malate	0.365921638179975	0.0257482892807113
akt_bad.adapB_multi.bad__TCS.PIM.11	0.195616219972024	0.253326781878376
akt_bad.adapB_multi.bad__TCS2312.dihydrochloride	0.109682017791863	0.557366924571225
akt_bad.adapB_multi.bad__Topotecan	0.229523230063711	0.214126541892575
akt_bad.adapB_multi.bad__Tamoxifen	-0.227060312236431	0.207363797384923
akt_bad.adapB_multi.bad__Temsirolimus	-0.210253538972643	0.282675186154651
akt_bad.adapB_multi.bad__Trichostatin.A	-0.208017006835534	0.233704509832002
akt_bad.adapB_multi.bad__Tykerb.IGF1R..1.1.	-0.108316414623985	0.601053530128335
akt_bad.adapB_multi.bad__VX.680	0.2077154610751	0.182163679773909
akt_bad.adapB_multi.bad__Valproic.acid	-0.242928270867524	0.190570960161028
akt_bad.adapB_multi.bad__Velcade	0.244855529838582	0.164440934467677
