	X17.AAG	X5.FU	X5.FdUR	AG1478	Sigma.AKT1.2.inhibitor	Triciribine	AS.252424	AZD6244	BEZ235	BIBW2992	Baicalein	Bortezomib	CGC.11047	CGC.11144	CPT.11	Carboplatin	Cisplatin	Disulfiram	Docetaxel	Doxorubicin	ERKi.II..FR180304.	Epirubicin	Erlotinib	Etoposide	Everolimus	FTase.inhibitor.I	Fascaplysin	GSK923295	GSK1070916	GSK1120212	GSK1059868	GSK1838705	GSK461364	GSK2119563	GSK2126458	GSK2141795	GSK1059615	GSK650394	Lapatinib	Geldanamycin	Gemcitabine	Glycyl.H1152	ICRF.193	IKK.16	Ibandronate.sodium.salt	Imatinib	Gefitinib	Ixabepilone	LBH589	Lestaurtinib.CEP.701.	MG.132	MLN4924	Mebendazole	Methotrexate	NSC663284	NU6102	Nelfinavir	Nutlin.3a	Olomoucine.II	Oxaliplatin	Oxamflatin	PD98059	PF.2341066	PF.3084014	PF.3814735	PF.4691502	Paclitaxel	Pemetrexed	Purvalanol.A	L.779450	Rapamycin	Vorinostat	SB.3CT	Ispinesib	Bosutinib	Sorafenib	Sunitinib.Malate	TCS.PIM.11	TCS2312.dihydrochloride	Topotecan	Tamoxifen	Temsirolimus	Trichostatin.A	Tykerb.IGF1R..1.1.	VX.680	Valproic.acid	Velcade	Vinorelbine	XRP44X	ZM447439
BAD_IGF1R.adap_multi.pathway_activity_testset.csv.bad	0.222812039369852	0.0152799183388947	0.196260676672834	-0.188869578997459	-0.155234450767239	0.120784785164767	-0.0865550377381415	0.26827089559125	0.101327524244704	-0.219033119435584	0.722727164959016	0.0594107555259724	0.545457759834712	0.409427906169066	0.385130038321598	0.213988574198175	0.057064745771285	0.197759571832544	0.196558943534566	0.45114638716431	0.0628550291241237	0.197568370777623	-0.0309221468907449	0.295082350376262	-0.0106320575058487	0.105724126941511	-0.195195342761119	0.239684087753202	0.198409763087691	0.222156406059944	0.121212497545232	0.0210505559104385	-0.0627340810070881	-0.176847881756513	-0.267502744553939	-0.319100118938785	-0.0014153239389146	0.463129551387454	-0.251757125313571	0.439849773075812	0.0284457282508439	0.297421264157555	0.466330010227983	0.322027499896887	-0.139778326290091	-0.214495081167188	-0.0463783513715826	0.221658663135587	0.0621550101316983	0.231217847265155	0.351462918484835	0.245921800927074	0.132628925810015	-0.29402832186161	0.364927381867765	0.201586674947371	0.0969278199160265	0.0918974201874186	0.583373639064147	0.261014583628804	0.257157493727264	0.134744201344817	-0.114561006138133	-0.0644440213761136	-0.0199928477173858	-0.438088906170716	0.11550494683189	-0.147282155959044	-0.176292853191526	-0.155732384564191	-0.0634541232463487	0.105469051602612	0.600380817692876	0.0212529990017992	0.233999217453032	0.0290255872483887	0.1904440095775	0.269381047602747	-0.13472321160363	0.567126732366176	0.340954746722519	0.122093855353869	0.267321366688672	-0.141600385707131	0.370638507249452	0.229819335230555	0.462530551512005	0.131872618082219	0.552538772239869	-0.0139651999631123
BAD_IGF1R.adap_multi.pathway_activity_testset.csv.igf1r	-0.307029583106176	-0.349558767556415	-0.659707590034416	0.00318345681078748	0.465544166185989	-0.488388286178976	0.452692948260045	-0.589535042328101	0.274135567621071	0.28690484804484	-0.230253685509551	0.0283503176962286	-0.276710262111425	-0.421382931847242	-0.352498351914656	-0.208688086133547	-0.209350076460635	-0.127052943617125	-0.301567800882763	-0.494502040573375	0.148585479184847	-0.222010732003667	-0.367072289493003	-0.694064603057778	0.35413401878839	-0.332832446904299	0.297368496353122	-0.161428441088667	-0.159498449387039	-0.574725144581597	0.279094157650432	-0.602202932681933	-0.000276537914465147	0.132088436292536	0.166388683374675	0.658903751392767	-0.149742925061584	-0.655118583099737	0.482696767469758	-0.45993463884291	-0.122520035694305	-0.121144964322022	-0.380462033449262	-0.251638330101867	0.379977494036076	0.0146576690850415	-0.201085693461413	-0.193202345097698	0.473932349233122	0.210278422077863	-0.599511472221989	-0.197519096879418	0.0921985396249677	-0.141818148413432	-0.416545717560032	-0.390975532504655	-0.247812428996449	-0.48851274877517	-0.372381377083779	-0.218999258403842	0.246532470648743	0.155339635526366	-0.00965110784612415	0.45607490981493	-0.160392862847193	0.588339434694704	-0.104796881163634	0.176714219856292	-0.0906352397786376	0.243262967675992	0.49407457168323	0.492366610556243	-0.283099027702075	-0.193638803471476	0.00691773915907786	-0.0959335105456738	-0.35031964126219	-0.052097529206312	0.55213428474669	-0.585290935132808	-0.211419241237791	0.236752805318669	0.354569596696237	-0.241510459051893	-0.306532143291116	0.311840963859638	-0.159580793126435	-0.138709075935061	-0.304598849471427	0.17632177477465
Her2_AKT.adap_multi.pathway_activity_testset.csv.akt	0.0987355489040891	-0.334038281214995	-0.555688353972326	-0.439365608500616	0.466641211169698	-0.0835188116359797	0.599775155889653	-0.330025269471582	0.227011316215784	0.000650825401266313	-0.0633414685362276	0.285083715119067	0.30084056479271	0.418606435710087	-0.35420164163829	-0.245295117974468	-0.413937251837855	-0.132520790370074	-0.569074647318016	-0.168028772087712	0.68931753933311	-0.202264608211854	-0.380556074059713	-0.459335833379624	0.338738878543488	0.0523766850472951	0.567270538702484	-0.276853494995097	-0.177868371854917	-0.288329003571966	0.160411767829233	-0.131529715713742	-0.383314155644565	0.0891653277697544	0.248477403134205	0.457540822737173	0.216070221004961	-0.390047316739624	0.363035721168979	-0.454059313069925	-0.489314231491331	-0.245434709395385	-0.151690802033652	0.0551435296509213	0.450117369138183	0.313906921601392	-0.317944967457164	-0.0512562009229561	0.543282703790075	0.49554218067932	-0.513552099767665	0.440457581931571	-0.00175202555326343	-0.334331471362724	-0.135068564539409	-0.216721772328938	0.318607609447392	-0.464592948693202	-0.181620500704983	-0.41264559210397	0.504253765723549	0.00303156096602631	-0.346976458547154	0.516228963997786	-0.303073586722263	0.351721357888835	-0.506377922275176	0.10752283447048	-0.236866471395691	0.132093329287985	0.659190598696222	0.886456701192255	0.111829270551776	-0.454922019873723	-0.102271614263591	0.135736752993286	-0.173539082833648	0.118424557839062	0.293523666255904	-0.147878032012605	0.494929483230745	0.302476032953001	0.602130707782992	0.155400439088967	-0.171884544113375	0.595307914091962	0.4148022521484	-0.192825505909552	0.0123541517741049	0.170020946426719
Her2_AKT.adap_multi.pathway_activity_testset.csv.her2	0.0328134556187761	-0.0440422116618062	0.466753461984383	-0.333948274988351	-0.679639939559675	-0.0527975662084815	-0.745875661363528	0.401286484850999	-0.463425137311516	-0.539233443912546	0.0962318131134159	0.160684216856324	0.315849831926309	0.479321817445025	0.37627340853659	0.273639215252891	0.507889488655936	0.363658855542069	0.299917693763116	0.550036886284948	-0.260406780691755	0.4825909821319	-0.0272246598899722	0.751589509695163	-0.355759754896267	0.361851940005245	-0.522475745430002	0.489393019800713	0.315907473081681	0.33904078089327	-0.448375059899053	0.476741389828012	0.364280418154654	-0.201126573830478	-0.310969904190267	-0.51557630352722	-0.0967198150724791	0.507597019444884	-0.554789811267015	0.171080151685384	0.538281957947636	0.497914762655705	0.304743461989482	0.345285187886997	-0.0571197271332445	0.00170857379961275	-0.164224895960953	0.354614360099796	-0.42562185059071	0.084521350055133	0.563311781310769	0.0236319049356379	0.284654738651644	0.0954195557480034	0.345108953585833	0.337138607371265	-0.0289201534855624	0.307188257619063	0.376899126398105	0.269597915320433	-0.246206799631678	-0.028403867912293	0.424493284126258	-0.379111856133379	0.347382762088952	-0.475002209364498	0.253523815901054	-0.0420490069649222	0.152704838763768	-0.585177780251123	-0.567013299307885	-0.421417438515829	0.158669359873416	0.461723282700462	-0.0706750792891831	0.245035516132628	0.443294528774618	0.0568011894342901	-0.0481744293308309	0.59865576876534	0.0343794459929402	-0.230548524055904	-0.380464791719464	0.035762857810893	0.664773009557301	-0.624825194351637	0.355070178039675	0.255031394782775	0.362431041345361	0.408062120940425
Her2_BAD.adap_multi.pathway_activity_testset.csv.bad	0.215344173585198	0.0715909553613658	0.208349713923659	-0.199628020667848	-0.282566940321489	-0.0499261513165078	-0.173769349790765	0.205631736258812	0.0414979904261187	-0.325552280993503	0.8480251757909	-0.00334504524792474	0.452631451969417	0.195206639192246	0.479058278568354	0.304481960285398	0.21502626869791	0.245948058405543	0.341880322053252	0.3753894228287	-0.224455377999775	0.296337981290188	-0.0735326660012246	0.290707581868433	-0.10132326959302	0.0783510015337211	-0.322782503355536	0.398946540624289	0.375425513191479	0.135323073284809	0.0938836849983394	-0.0713049057771716	0.128926226449997	-0.215569483371368	-0.440201147039333	-0.377014244089408	-0.196641410730402	0.44713613861802	-0.367839445541302	0.489935534693462	0.20260025925215	0.452830709938434	0.477294737756152	0.366842271455154	-0.190528166800267	-0.285016157028207	-0.13991034470254	0.230167341572404	-0.0401320978027792	0.206096672400302	0.374271143318886	0.0283775624621086	0.177319288700388	-0.381468609422112	0.290480856249373	0.232543646218224	-0.165488026249778	0.0780803808865814	0.626428102211815	0.464888240600897	0.186180642983459	0.232631261388082	0.0931745459893768	-0.0185800317429797	0.122920281838285	-0.495925016805434	0.323772627900152	-0.175901663500874	-0.0413893015818448	-0.115523474837181	-0.137920340803143	0.0343094392301235	0.557194781709717	0.109844208422542	0.274640249725144	0.0537776066190598	0.299236387790898	0.323037832845386	-0.0202263332285255	0.580710875871948	0.141827461120287	0.0655764942793294	0.330325077377257	-0.366484051474851	0.489662501722864	0.144115758389799	0.340744032613122	0.146612912130739	0.591233618545407	0.061181934162498
Her2_BAD.adap_multi.pathway_activity_testset.csv.her2	-0.20770709556516	-0.431829553025121	-0.593154464095178	-0.0766886258227583	0.650986647802789	-0.0879679111749709	0.55168135526194	-0.337450889528901	0.380212629427295	0.401171890799301	-0.417900189659184	0.183206781162048	0.0322177816981604	0.183347109429647	-0.495619610675133	-0.389250259097642	-0.517510083839518	-0.203518155568029	-0.605337470692903	-0.250058944495531	0.819750471127511	-0.3495841001972	-0.253140461498982	-0.580924997923805	0.476436168999895	-0.134617826647613	0.548379459624728	-0.433079566451903	-0.449094341356551	-0.281027633088155	0.264080887193746	-0.267190431877215	-0.397857145721949	0.19950492469893	0.513413335354202	0.685293879786343	0.316945575875288	-0.496385861735191	0.637289577402484	-0.554395739260003	-0.475722717419264	-0.369782696989456	-0.277351993051711	-0.221011093767235	0.469900348719583	0.216904197774121	-0.0379384803994932	-0.161015004769471	0.633098194350435	0.325412506553919	-0.561537856737971	0.338780225903551	-0.0132247504448984	0.0438604591588908	-0.197744935452461	-0.334264084853344	0.372872079963575	-0.39882024664298	-0.379955527646745	-0.643143807394157	0.408112896322195	-0.0847554617630496	-0.419381019517129	0.343490783626846	-0.393952991016607	0.635430635747959	-0.589752955206299	0.220368033299235	-0.33689872899222	0.12178601448849	0.640671521185897	0.665277891699344	-0.166349136399382	-0.377278993445923	-0.106183412228165	-0.0520456007996186	-0.478279883914351	-0.0617939948118389	0.258721909133842	-0.474755470239534	0.30310291693149	0.320908856829768	0.229952959012483	0.287699217189207	-0.426265520420493	0.503057180455681	0.210892837772745	-0.168802198550817	-0.268730847335328	0.0667647103901476
Her2_IGF1R.adap_multi.pathway_activity_testset.csv.igf1r	-0.313601691482472	-0.362355418836926	-0.658286605417404	-0.0187158276930951	0.437795304770849	-0.522641135371478	0.425785371419196	-0.616408355486202	0.216680153685878	0.261157733210714	-0.234845595591972	0.0191946558558397	-0.286946186981218	-0.4135618121404	-0.314220385784402	-0.157928010716331	-0.156903126620495	-0.0599168567998247	-0.270172314417085	-0.452627272369201	0.0959226706938996	-0.18413000048298	-0.405342583131321	-0.646959900065094	0.364265288923647	-0.349370587689888	0.272541183295184	-0.113051014937199	-0.164558735229413	-0.601315309284255	0.264405016482704	-0.618415786791149	0.0568677474270594	0.122360314284209	0.130049751519139	0.637401490103927	-0.205013294084613	-0.664405926580772	0.445998709084938	-0.433236220644374	-0.0578871639017445	-0.108676694365684	-0.403894537382497	-0.272504491280104	0.401688302784988	-0.0210539535963149	-0.237875825973611	-0.154869887678284	0.466202132719425	0.209224849188606	-0.581567889135282	-0.195653078181586	0.143184553806942	-0.14154289308515	-0.400609059623008	-0.417113122078926	-0.267415287545491	-0.501924397290074	-0.35707935792884	-0.172980088932458	0.231262436821462	0.172421987640332	0.0239719502822635	0.445588067452295	-0.161706275711776	0.570740614829076	-0.0549375376986122	0.194755775554038	-0.109163767760769	0.199738303152329	0.439516671618818	0.459786878761252	-0.255093581956546	-0.143358287702579	0.018623851003434	-0.107065013471874	-0.33497431799321	-0.100867116792158	0.592795174716161	-0.561654667829325	-0.255108403486958	0.236185397569193	0.343899099093766	-0.291012313382285	-0.2900721087271	0.24854088703998	-0.150094450076059	-0.0937238549477096	-0.288276529242209	0.203117293888738
Her2_IGF1R.adap_multi.pathway_activity_testset.csv.her2	-0.116390894215342	-0.299712389019402	-0.343485985497867	0.0130269131163632	0.555264543482452	0.140211667034056	0.429569432851416	-0.0629295796598778	0.425004858399573	0.448924826103557	-0.516610788322663	0.0505805876539526	-0.0280886961198574	0.192774081746355	-0.480848532058627	-0.401302077065135	-0.557467435510809	-0.26172512924252	-0.636508004972516	-0.188909909546552	0.849496443984174	-0.381947015877444	-0.0623297299537696	-0.407285458201977	0.32801870261905	-0.0938379288831143	0.535297786668819	-0.462121330413522	-0.48068637525944	-0.0410189065277497	0.297069819220412	-0.0326498285535804	-0.438177535330596	0.250165910701694	0.615674650169825	0.509201360163734	0.38451531517598	-0.243524374006657	0.564504908909642	-0.420345548210929	-0.523323412613555	-0.415553962626531	-0.147139823504308	-0.174236772349113	0.314985712786579	0.348953113096838	0.122228184929763	-0.149322432971933	0.464355931505491	0.177347243589451	-0.445300108018025	0.445278508505776	-0.15800655913931	0.152953768148416	-0.24181266112303	-0.229577076867816	0.49106558515464	-0.2442474475179	-0.433284345162356	-0.590762707886194	0.241551036584254	-0.214141482494922	-0.525895655677803	0.125338647793957	-0.420308501474914	0.456416846657542	-0.688015829097861	0.318176540183343	-0.268393270944462	0.0568968484636576	0.420277101841104	0.459258451713906	-0.216345448917997	-0.343696222072554	-0.0882584507130115	-0.0428138436786667	-0.459692139246344	-0.0565304589238005	-0.0381456895683282	-0.425266563276465	0.431563441744722	0.138963847703012	0.0160192419943339	0.510775659937327	-0.440304320774251	0.404977008786553	0.148561941401634	-0.0880127693062937	-0.219634005013296	-0.0541680870823967
IGF1R_BAD_HER2.adap_multi.pathway_activity_testset.csv.igf1r	-0.321327296492705	-0.375874353397862	-0.710408209199349	0.0474242644912698	0.534267046175155	-0.474210093898762	0.507449995521215	-0.619605945718335	0.307406339555921	0.351661838387817	-0.200929102533618	0.0452462454331584	-0.242325131335468	-0.407797436662103	-0.351368909510484	-0.196139445955107	-0.236360580885679	-0.121183917399302	-0.300163368223956	-0.471052786117001	0.180903598358309	-0.253527113737458	-0.366780216303772	-0.721398591335677	0.432595150760533	-0.394030851224064	0.301516022371114	-0.200130634144316	-0.22154308178754	-0.58431734750262	0.320537394555438	-0.668857662060637	-0.0460370542926961	0.12114400838569	0.190846833016339	0.704297479819605	-0.138046570541331	-0.679294293317743	0.54040319626417	-0.421796497927389	-0.157336542220913	-0.160814202686691	-0.402221991114212	-0.297845520853344	0.404617239412159	-0.0370439430817947	-0.172083337165473	-0.209487085954224	0.537944253237518	0.196483032215235	-0.601623424453171	-0.168973001282064	0.103868337048948	-0.14318380842193	-0.367591334909116	-0.44730485803253	-0.199992295316056	-0.516909965826921	-0.343359805410195	-0.23586316151962	0.27784919060826	0.168158828449487	-0.0834652538797417	0.451839838318139	-0.225862348718193	0.615861462224362	-0.114603236297933	0.160882867012951	-0.167631746481869	0.249730611298963	0.528536533245935	0.513330761791874	-0.223138763057102	-0.220585706346688	0.0578447472958812	-0.156494597049727	-0.410586981347344	-0.0821882960379933	0.543719621382395	-0.591059907712736	-0.217988437725049	0.29994348375152	0.371738734982537	-0.252275399474472	-0.367758625471939	0.353871373484501	-0.124783905268336	-0.131011214289591	-0.327554477651548	0.132543365437071
IGF1R_BAD_HER2.adap_multi.pathway_activity_testset.csv.bad	0.213401951815732	0.0455479497845924	0.155068851748819	-0.133873622534057	-0.113054072856698	0.143320237570277	0.0531083190012133	0.117151133419271	0.0818638041804639	-0.169428451726464	0.776818537514778	-0.00125568064054495	0.420541841404821	0.288563372748172	0.325169885997999	0.173311008695926	-0.0328134995630099	0.238519750864639	0.185723595250687	0.337224095225234	-0.00346421128503008	0.0909121316016754	-0.0735387179483393	0.179237758631947	0.00632044334961008	-0.0179052331374098	-0.122676873978404	0.162158043915293	0.110875681568536	0.067812877137515	0.21335526642166	-0.103718222944631	-0.114494687166389	-0.225889938928469	-0.359667997585774	-0.317449242925498	-0.093848711607444	0.334509016152123	-0.219883484842072	0.450496373926669	-0.0390098914159305	0.17788824805157	0.338286160562289	0.176611197535979	-0.183899693313475	-0.306436311452088	-0.0551664795023585	0.161796003466358	0.133380697310611	0.17016899231002	0.230590024239871	0.224642866813759	0.0912607360016748	-0.338238341900133	0.340061333363512	0.0873061364186455	0.0789150216279799	0.0348816149849136	0.600537226928626	0.261584311871498	0.318557988678595	0.121701955450699	-0.188377927380932	-0.036860068746565	-0.128498861434697	-0.447032844132818	0.152057670690935	-0.185796026325334	-0.260003622330797	-0.0972663348650167	-0.0453547379061955	0.107956002650787	0.660452457494261	-0.0430529573546974	0.203607198568331	-0.0974079520439926	0.109813495803832	0.144792766558494	-0.0883121303302503	0.446919151081188	0.29510388730506	0.111867816732662	0.351929614216363	-0.283159171077727	0.232060354265426	0.299093796968116	0.340813577499173	0.0675526417269869	0.497939256009953	-0.120996328496069
IGF1R_BAD_HER2.adap_multi.pathway_activity_testset.csv.her2	0.0194979270810118	0.0732605324720561	0.176850954838168	0.0149693502027671	-0.0278519434268508	0.0790035973972534	-0.462634530778737	0.541443411543032	-0.000814992600712127	-0.0542641099678145	-0.449817824595043	0.205796450467765	0.290321581547503	0.331982502818386	0.126534046289699	0.0977625165815103	0.308171664391845	-0.314208796021523	0.0938981634039065	0.291290035325212	0.239171065404986	0.309592443905133	0.377371218221978	0.370392876619789	-0.0339307033734766	0.527462317074981	-0.153373007223013	0.11148297865643	0.239907028526957	0.616274660396995	-0.498180946084631	0.563819979329633	0.14145808048809	0.309352279180973	0.49781617276502	0.0548474591111439	0.544090073100148	0.330870058116627	-0.0428160625605814	-0.101974100729285	0.180407384368391	0.209938673457281	0.328416282997046	0.395744670966699	0.0796960919435762	0.369539650554351	0.226851770517441	0.129309702276381	-0.366447720724488	0.0416448304996137	0.427280182568143	-0.0113441871127221	0.0487113038131371	0.3772545529784	0.0810027187951397	0.455490271828235	0.111367792757699	0.352873041369771	-0.282894863620239	-0.159009618631656	-0.338864400376233	0.00743267880014238	0.310522061406841	-0.0806600978066838	0.483009949032744	0.240293979281743	-0.138616386035146	0.0519197612097767	0.410349447871033	0.00802794114640533	0.0119105491438017	-0.121902692000789	-0.403717002626506	0.22858684853107	-1.23081551191313e-05	0.484233960006591	0.272295528916911	0.362827933830042	-0.276929407874564	0.277214004033241	0.0303220982072908	0.0669148125792345	-0.482625480950398	0.694493941037504	0.298455667885063	-0.29394388768215	0.191546082491567	0.140664675069008	-0.090770189385904	0.187515760939863
all_4.adap_multi.pathway_activity_testset.csv.akt	0.23138530070321	-0.061576488611682	-0.281101655496409	-0.349533163124213	0.398225771703196	0.150745733414021	0.386418622812023	-0.0243556791585708	0.0992122021662129	-0.0566754921796912	-0.26598914465029	0.270493728931499	0.330240436555216	0.550235244488733	-0.251147833033781	-0.167573790547018	-0.27070579544354	-0.276610571291284	-0.425942809488547	-0.0367117424982635	0.683329452421146	-0.0805678372626556	-0.0662525611508031	-0.187053983536416	0.218497026571553	0.36801296288786	0.54774467841051	-0.269320681513516	-0.073432999744122	0.0621747602416484	-0.134808620450136	0.267666324813419	-0.336413893356519	0.250014565191783	0.420081210645337	0.284889271814428	0.494934539628837	-0.184469484346899	0.208576090258246	-0.382102038036984	-0.431373056232932	-0.277125727576837	-0.0152594915115017	0.184046505808487	0.30424402128782	0.456392960500195	-0.126812570986614	0.0143903312650055	0.209633443954366	0.353361612891705	-0.247839223527381	0.453904565432901	-0.0891128654162783	-0.102385571158224	-0.0673107410552138	0.0654005016331752	0.408621485660137	-0.156215363612115	-0.322435960544575	-0.437682136303291	0.25943845037997	-0.0517456850080345	-0.205646695072206	0.429609416336299	-0.0487531279525583	0.353800351021282	-0.506223026464042	0.0594615104959333	0.00573242023877162	0.228845725493879	0.557400503529577	0.644073662328486	-0.0518495708606798	-0.33279047267276	-0.177571368508904	0.351061071915626	0.0362515569027231	0.200677365271913	0.0144274517965185	0.00883340150374031	0.487607799722315	0.244485587626901	0.307076782815504	0.487888021383098	-0.108733869640208	0.391702602821938	0.332560531834399	-0.153110355266279	-0.0459929157028075	0.0637095207662656
all_4.adap_multi.pathway_activity_testset.csv.bad	0.0658309126777109	-0.00176448141830621	0.216326139965499	0.0293911076449986	-0.168165602621384	0.07327367828237	-0.0569707385596512	0.18331995245728	0.220510888838704	-0.0248734532539963	0.718712669238049	-0.159130093348945	0.227894161912874	0.0155267880334928	0.327016199886909	0.151756135839772	-0.0302248623808382	0.237155096324129	0.202483912322872	0.284432560214993	-0.109238153176325	0.0519595570037056	-0.0359751835321905	0.167535070485711	-0.053869618910689	-0.182685693839866	-0.246770174792307	0.214481931217579	0.0918521438273018	0.0730716002064766	0.381211134998858	-0.206606181946237	-0.0124265244958608	-0.20301012756496	-0.342680248653776	-0.300102793704625	-0.224124590540882	0.416837045265636	-0.173777110794834	0.519332782855094	0.0571560841259862	0.258107706954847	0.383350401070705	0.124257207444549	-0.256857617174436	-0.344342199926587	0.0486617831208346	0.144522026008406	0.114124351626971	0.0832638006971222	0.234418107499793	0.0867721076121085	0.0926043651122622	-0.26747786474064	0.194188381491922	0.0582453076430018	-0.0660361609570381	0.0577809211586019	0.550958541731502	0.362267387284163	0.212793743020529	0.121198821085332	-0.174218298290608	-0.190734871540753	-0.154266519282896	-0.495690606004821	0.207504983833089	-0.0480768611664481	-0.230433351456299	-0.177619868811983	-0.22208127186005	-0.0709687202313294	0.538460790523309	0.0659221834709231	0.291890157211892	-0.194843703670263	0.00664704052639739	0.120514510679657	-0.12284744115729	0.319446809455191	0.197864783977944	-0.00782727374486209	0.186559091147753	-0.320995410709412	0.223704833245558	0.206478969156431	0.185661585119052	0.164352381930672	0.492861711614488	-0.12462507579869
all_4.adap_multi.pathway_activity_testset.csv.her2	0.125962489119416	0.167569278055068	0.362484261967413	-0.145144472309047	-0.340478107455525	0.109217511391705	-0.626898663234525	0.518229027738366	-0.350367978335086	-0.36047227873981	-0.272257430423157	0.25302211523446	0.344285169878233	0.478744689940054	0.263618077393377	0.224140227743745	0.487108039042297	-0.0829592993704037	0.267314278896698	0.418659161111545	-0.0381092414264373	0.446054226209465	0.315422619381909	0.621326642529526	-0.216213478970703	0.613828784765038	-0.299402962936384	0.255379037768357	0.344026411439838	0.594660916538669	-0.706033912604894	0.704605381956853	0.242634971338721	0.110534835052231	0.163996169189691	-0.260117230431328	0.37206294975826	0.400281499319135	-0.347375954913524	0.00832198168831173	0.341900277046354	0.290927452560786	0.292154390532483	0.422001018888845	-0.0126699934340679	0.264711634448522	0.0745157124013548	0.219579259439989	-0.558649623747878	-0.0178137199505347	0.574640483483279	-0.0239019063196511	0.105162313046276	0.307433234039161	0.268499583346455	0.492658956833303	0.084761979194448	0.431845504108265	-0.0374035919726756	0.00471549441889839	-0.400784941140695	-0.0208034896697965	0.450962914829213	-0.187097062120119	0.560094598235745	-0.044958367233344	0.0617378284509224	-0.100889086347474	0.415173398302427	-0.159766421634235	-0.219698384950162	-0.314034648407792	-0.206004110012692	0.330063981692771	-0.0998054757076642	0.477132661530179	0.483127251176773	0.248015286296992	-0.257913112223518	0.495655623981655	-0.0208030285323891	-0.0521843463284367	-0.489236743032719	0.494644475503597	0.471579980204247	-0.523059851767657	0.233973162284589	0.137397055134489	0.0293117094467351	0.24590030364052
all_4.adap_multi.pathway_activity_testset.csv.igf1r	-0.301511987425467	-0.3995520096833	-0.727003418575155	0.00100752531800921	0.475127362372716	-0.492994179313987	0.505675587374744	-0.621901464254655	0.314905883454556	0.294004131202353	-0.144498874633761	0.0943792306644026	-0.207943503237682	-0.406273576536453	-0.393714914188377	-0.232635155016046	-0.250536547396977	-0.147038844566212	-0.337299258662269	-0.525346777944528	0.159548539961118	-0.274537868647821	-0.390595737162169	-0.751922025506631	0.371565426006583	-0.399502822691021	0.271173514984362	-0.212227180804744	-0.177828940516835	-0.596538411639693	0.315464607552918	-0.656628617539228	-0.0823442601493682	0.0551598501477019	0.144591080609685	0.694649097559619	-0.17162985700926	-0.669901435629061	0.5363987546554	-0.45706444479526	-0.197939777839855	-0.118512452397613	-0.399836990902251	-0.249480076221104	0.405412615306482	0.0171354713192974	-0.215701270926836	-0.252686651469788	0.522348940933711	0.199377072839609	-0.627429670371078	-0.190188862085311	0.0600175181914445	-0.217428823701203	-0.377468121966387	-0.448602855580317	-0.21539147433121	-0.552112428475063	-0.298433585070766	-0.22689965711725	0.27295570381094	0.146726635260177	-0.0974619248227351	0.441688208072213	-0.227701614743474	0.556227428353214	-0.142509653341561	0.129044689595322	-0.139833660657035	0.226470470387082	0.536676985162068	0.542263214558856	-0.211167004533779	-0.276436768861356	0.0484534060331012	-0.148703357148356	-0.39309881336688	-0.0345176174044759	0.537465312115884	-0.581078295412676	-0.178533163696107	0.256282136974891	0.416922764935551	-0.266221364099439	-0.330555393491285	0.372424033956568	-0.0952074267588041	-0.182534693265053	-0.318330350151549	0.175835107241674
