	Corr	p_val
akt_100_gene_list.adap_adap_single.akt__CCND1	0.264689791	0.108067621
akt_100_gene_list.adap_adap_single.akt__CD31	0.376955903	0.048031666
akt_100_gene_list.adap_adap_single.akt__cJUN	-0.530802057	0.00289782
akt_100_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.027245869	0.901659255
akt_100_gene_list.adap_adap_single.akt__Collagen.VI	-0.107998687	0.573871061
akt_100_gene_list.adap_adap_single.akt__E.cadherin	0.215231426	0.185769865
akt_100_gene_list.adap_adap_single.akt__EGFR	-0.318743845	0.054347347
akt_100_gene_list.adap_adap_single.akt__EGFRp1068	-0.031841558	0.857512108
akt_100_gene_list.adap_adap_single.akt__ER	0.680709049	0.000262875
akt_100_gene_list.adap_adap_single.akt__ERK2	-0.287668235	0.097510646
akt_100_gene_list.adap_adap_single.akt__Fortilin	-0.271036218	0.08111334
akt_100_gene_list.adap_adap_single.akt__GSK3	0.408469198	0.022914054
akt_100_gene_list.adap_adap_single.akt__GSK3p21.9	0.132290185	0.480187047
akt_100_gene_list.adap_adap_single.akt__IGFR1	0.073202757	0.667574207
akt_100_gene_list.adap_adap_single.akt__JNK	-0.020461757	0.889292807
akt_100_gene_list.adap_adap_single.akt__JNKp183.5	-0.055695371	0.740396412
akt_100_gene_list.adap_adap_single.akt__MAPKp	-0.353320932	0.037511378
akt_100_gene_list.adap_adap_single.akt__MEK1	-0.165991903	0.355214442
akt_100_gene_list.adap_adap_single.akt__mTor	0.216763322	0.206264532
akt_100_gene_list.adap_adap_single.akt__p110alpha	0.067075172	0.710193473
akt_100_gene_list.adap_adap_single.akt__p21	-0.168180326	0.321587882
akt_100_gene_list.adap_adap_single.akt__p38	0.046722836	0.793845845
akt_100_gene_list.adap_adap_single.akt__p38p	-0.587482219	0.001120532
akt_100_gene_list.adap_adap_single.akt__p53	-0.220483642	0.215468114
akt_100_gene_list.adap_adap_single.akt__p70S6.Kinase	0.579385053	0.000586825
akt_100_gene_list.adap_adap_single.akt__p70S6Kp389	0.33428165	0.043185109
akt_100_gene_list.adap_adap_single.akt__PAI1	-0.360105044	0.051823548
akt_100_gene_list.adap_adap_single.akt__PDK1	0.58573148	0.00075751
akt_100_gene_list.adap_adap_single.akt__PDK1p241	0.633220265	0.000380262
akt_100_gene_list.adap_adap_single.akt__PKCalphap657	-0.308020571	0.075922949
akt_100_gene_list.adap_adap_single.akt__PKCalpha	-0.297953824	0.09956525
akt_100_gene_list.adap_adap_single.akt__PR	0.559470402	0.000286931
akt_100_gene_list.adap_adap_single.akt__PTEN	0.477623372	0.00118659
akt_100_gene_list.adap_adap_single.akt__Rab25	0.367983368	0.038165413
akt_100_gene_list.adap_adap_single.akt__Rb	0.087208666	0.605383084
akt_100_gene_list.adap_adap_single.akt__S6p235.236	0.079768027	0.650662794
akt_100_gene_list.adap_adap_single.akt__S6p240.244	0.135135135	0.426412582
akt_100_gene_list.adap_adap_single.akt__src	-0.067512857	0.71825262
akt_100_gene_list.adap_adap_single.akt__srcp416	0.060728745	0.732454821
akt_100_gene_list.adap_adap_single.akt__srcp527	-0.152204836	0.428720844
akt_100_gene_list.adap_adap_single.akt__stat3	-0.424007003	0.006259356
akt_100_gene_list.adap_adap_single.akt__stat3p705	-0.367326841	0.081887375
akt_100_gene_list.adap_adap_single.akt__TSC2	0.350694824	0.038158765
akt_100_gene_list.adap_adap_single.akt__VEGFR2	-0.327497538	0.044604932
akt_100_gene_list.adap_adap_single.akt__COMT	0.371047161	0.027607143
akt_100_gene_list.adap_adap_single.akt__ERp118	0.73541963	0.000310681
akt_100_gene_list.adap_adap_single.akt__Stathmin	-0.139511982	0.451206037
akt_100_gene_list.adap_adap_single.akt__Telomerase	-0.469745049	0.001902861
akt_100_gene_list.adap_adap_single.akt__YB1	-0.363825364	0.031774344
akt_100_gene_list.adap_adap_single.akt__CCNE1	-0.10362184	0.528345011
akt_100_gene_list.adap_adap_single.akt__AR	0.569318306	2.81E-07
akt_100_gene_list.adap_adap_single.akt__GATA3	0.404092351	0.023497066
akt_100_gene_list.adap_adap_single.akt__NOTCH3	0.160739687	0.380343215
akt_100_gene_list.adap_adap_single.akt__IGFBP2	0.655104497	1.81E-06
akt_100_gene_list.adap_adap_single.akt__FGFR1	-0.076923077	0.664228559
akt_100_gene_list.adap_adap_single.akt__HER2	0.515264252	0.001906114
akt_100_gene_list.adap_adap_single.akt__HER2p1248	0.566254514	0.001286223
akt_100_gene_list.adap_adap_single.akt__EN1	-0.257249152	0.113491217
akt_100_gene_list.adap_adap_single.akt__EIG121	0.478498742	0.005308791
akt_150_gene_list.adapB_single.akt__X4EBP1	0.055038845	0.739266121
akt_150_gene_list.adapB_single.akt__X4EBP1p37	0.074515811	0.635817155
akt_150_gene_list.adapB_single.akt__AcCoAp	0.338439654	0.060109526
akt_150_gene_list.adapB_single.akt__Akt	0.449830397	0.004945767
akt_150_gene_list.adapB_single.akt__Aktp308	-0.089397089	0.599494955
akt_150_gene_list.adapB_single.akt__Aktp473	-0.173651384	0.322673348
akt_150_gene_list.adapB_single.akt__AMPKp	0.160520845	0.343818246
akt_150_gene_list.adapB_single.akt__B.Catenin	-0.349162928	0.033185026
akt_150_gene_list.adapB_single.akt__Bcl2	0.118065434	0.505752923
akt_150_gene_list.adapB_single.akt__Caveolin.1	-0.5837619	0.00015744
akt_150_gene_list.adapB_single.akt__CCNB1	-0.376737061	0.026399041
akt_150_gene_list.adapB_single.akt__CCND1	0.245650509	0.101318911
akt_150_gene_list.adapB_single.akt__CD31	0.423788161	0.026184412
akt_150_gene_list.adapB_single.akt__cJUN	-0.518765729	0.004991534
akt_150_gene_list.adapB_single.akt__cleaved.caspase.7	0.116095853	0.548516106
akt_150_gene_list.adapB_single.akt__Collagen.VI	-0.12900755	0.517653427
akt_150_gene_list.adapB_single.akt__E.cadherin	0.195535617	0.282127232
akt_150_gene_list.adapB_single.akt__EGFR	-0.24762009	0.113547457
akt_150_gene_list.adapB_single.akt__EGFRp1068	-0.108655214	0.54337011
akt_150_gene_list.adapB_single.akt__ER	0.625779626	0.000490644
akt_150_gene_list.adapB_single.akt__ERK2	-0.248714301	0.140813469
akt_150_gene_list.adapB_single.akt__Fortilin	-0.327278696	0.037648643
akt_150_gene_list.adapB_single.akt__GSK3	0.384396542	0.041051751
akt_150_gene_list.adapB_single.akt__GSK3p21.9	0.171244119	0.372234468
akt_150_gene_list.adapB_single.akt__IGFR1	-0.022650181	0.907763777
akt_150_gene_list.adapB_single.akt__JNK	-0.026589342	0.855492011
akt_150_gene_list.adapB_single.akt__JNKp183.5	-0.043221359	0.795672219
akt_150_gene_list.adapB_single.akt__MAPKp	-0.373673268	0.025088913
akt_150_gene_list.adapB_single.akt__MEK1	-0.177371704	0.334117344
akt_150_gene_list.adapB_single.akt__mTor	0.248714301	0.134768943
akt_150_gene_list.adapB_single.akt__p110alpha	0.06029106	0.719811847
akt_150_gene_list.adapB_single.akt__p21	-0.252872306	0.149946535
akt_150_gene_list.adapB_single.akt__p38	0.030747347	0.866829868
akt_150_gene_list.adapB_single.akt__p38p	-0.514607725	0.00755299
akt_150_gene_list.adapB_single.akt__p53	-0.101433417	0.519857283
akt_150_gene_list.adapB_single.akt__p70S6.Kinase	0.455082613	0.007589995
akt_150_gene_list.adapB_single.akt__p70S6Kp389	0.304737936	0.060141007
akt_150_gene_list.adapB_single.akt__PAI1	-0.429696903	0.018312702
akt_150_gene_list.adapB_single.akt__PDK1	0.590546012	8.74E-05
akt_150_gene_list.adapB_single.akt__PDK1p241	0.633657949	0.000208417
akt_150_gene_list.adapB_single.akt__PKCalphap657	-0.270817376	0.14114884
akt_150_gene_list.adapB_single.akt__PKCalpha	-0.289856658	0.106076871
akt_150_gene_list.adapB_single.akt__PR	0.534522377	0.000424612
akt_150_gene_list.adapB_single.akt__PTEN	0.432979538	0.004868954
akt_150_gene_list.adapB_single.akt__Rab25	0.455301455	0.009232507
akt_150_gene_list.adapB_single.akt__Rb	0.074734654	0.657780957
akt_150_gene_list.adapB_single.akt__S6p235.236	0.066199803	0.69799715
akt_150_gene_list.adapB_single.akt__S6p240.244	0.101871102	0.542673317
akt_150_gene_list.adapB_single.akt__src	-0.155487471	0.367080355
akt_150_gene_list.adapB_single.akt__srcp416	-0.006237006	0.960579933
akt_150_gene_list.adapB_single.akt__srcp527	-0.223328592	0.229946857
akt_150_gene_list.adapB_single.akt__stat3	-0.40956341	0.015377909
akt_150_gene_list.adapB_single.akt__stat3p705	-0.273005799	0.187889288
akt_150_gene_list.adapB_single.akt__TSC2	0.258781048	0.124107987
akt_150_gene_list.adapB_single.akt__VEGFR2	-0.36535726	0.036190234
akt_150_gene_list.adapB_single.akt__COMT	0.442608601	0.007137334
akt_150_gene_list.adapB_single.akt__ERp118	0.758179232	1.58E-06
akt_150_gene_list.adapB_single.akt__Stathmin	-0.071889703	0.674457441
akt_150_gene_list.adapB_single.akt__Telomerase	-0.485720538	0.001295144
akt_150_gene_list.adapB_single.akt__YB1	-0.371703687	0.022783911
akt_150_gene_list.adapB_single.akt__CCNE1	-0.067950542	0.68981318
akt_150_gene_list.adapB_single.akt__AR	0.572382099	1.06E-06
akt_150_gene_list.adapB_single.akt__GATA3	0.33997155	0.060740958
akt_150_gene_list.adapB_single.akt__NOTCH3	0.237991027	0.163722952
akt_150_gene_list.adapB_single.akt__IGFBP2	0.50191487	0.000940646
akt_150_gene_list.adapB_single.akt__FGFR1	-0.183718131	0.278714814
akt_150_gene_list.adapB_single.akt__HER2	0.577853157	0.000278707
akt_150_gene_list.adapB_single.akt__HER2p1248	0.636721742	0.000417124
akt_150_gene_list.adapB_single.akt__EN1	-0.219170588	0.160540307
akt_150_gene_list.adapB_single.akt__EIG121	0.517233833	0.002217026
akt_150_gene_list.adap_adap_single.akt__X4EBP1	0.0734216	0.63739581
akt_150_gene_list.adap_adap_single.akt__X4EBP1p37	0.072983915	0.646696879
akt_150_gene_list.adap_adap_single.akt__AcCoAp	0.38133275	0.048743597
akt_150_gene_list.adap_adap_single.akt__Akt	0.478717584	0.003361878
akt_150_gene_list.adap_adap_single.akt__Aktp308	-0.148922202	0.402839872
akt_150_gene_list.adap_adap_single.akt__Aktp473	-0.211948791	0.218767637
akt_150_gene_list.adap_adap_single.akt__AMPKp	0.190502243	0.246010974
akt_150_gene_list.adap_adap_single.akt__B.Catenin	-0.401903928	0.014605656
akt_150_gene_list.adap_adap_single.akt__Bcl2	0.151110625	0.380269803
akt_150_gene_list.adap_adap_single.akt__Caveolin.1	-0.652916074	1.31E-05
akt_150_gene_list.adap_adap_single.akt__CCNB1	-0.392274866	0.020813677
akt_150_gene_list.adap_adap_single.akt__CCND1	0.300579932	0.047781741
akt_150_gene_list.adap_adap_single.akt__CD31	0.432979538	0.021518354
akt_150_gene_list.adap_adap_single.akt__cJUN	-0.550279024	0.005744282
akt_150_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.130539446	0.51271237
akt_150_gene_list.adap_adap_single.akt__Collagen.VI	-0.169274538	0.408686639
akt_150_gene_list.adap_adap_single.akt__E.cadherin	0.197286355	0.272349542
akt_150_gene_list.adap_adap_single.akt__EGFR	-0.302768355	0.041880407
akt_150_gene_list.adap_adap_single.akt__EGFRp1068	-0.103402998	0.552273676
akt_150_gene_list.adap_adap_single.akt__ER	0.657511763	0.000248439
akt_150_gene_list.adap_adap_single.akt__ERK2	-0.23448955	0.172720084
akt_150_gene_list.adap_adap_single.akt__Fortilin	-0.333625123	0.034652401
akt_150_gene_list.adap_adap_single.akt__GSK3	0.428383849	0.023526653
akt_150_gene_list.adap_adap_single.akt__GSK3p21.9	0.132071343	0.490939872
akt_150_gene_list.adap_adap_single.akt__IGFR1	0.030309662	0.876169191
akt_150_gene_list.adap_adap_single.akt__JNK	0.047160521	0.772658861
akt_150_gene_list.adap_adap_single.akt__JNKp183.5	0.000547106	0.997171818
akt_150_gene_list.adap_adap_single.akt__MAPKp	-0.327497538	0.044217219
akt_150_gene_list.adap_adap_single.akt__MEK1	-0.18174855	0.301868075
akt_150_gene_list.adap_adap_single.akt__mTor	0.218732903	0.193061935
akt_150_gene_list.adap_adap_single.akt__p110alpha	0.080643396	0.640240639
akt_150_gene_list.adap_adap_single.akt__p21	-0.273662326	0.120214263
akt_150_gene_list.adap_adap_single.akt__p38	0.094868147	0.587484598
akt_150_gene_list.adap_adap_single.akt__p38p	-0.527738265	0.005017101
akt_150_gene_list.adap_adap_single.akt__p53	-0.20428931	0.206350869
akt_150_gene_list.adap_adap_single.akt__p70S6.Kinase	0.495787285	0.004530551
akt_150_gene_list.adap_adap_single.akt__p70S6Kp389	0.357478936	0.027569647
akt_150_gene_list.adap_adap_single.akt__PAI1	-0.438669439	0.014868774
akt_150_gene_list.adap_adap_single.akt__PDK1	0.608053398	0.000201491
akt_150_gene_list.adap_adap_single.akt__PDK1p241	0.653353759	0.000351759
akt_150_gene_list.adap_adap_single.akt__PKCalphap657	-0.314366999	0.088857004
akt_150_gene_list.adap_adap_single.akt__PKCalpha	-0.330123646	0.076629779
akt_150_gene_list.adap_adap_single.akt__PR	0.533428165	0.000940645
akt_150_gene_list.adap_adap_single.akt__PTEN	0.427727322	0.005755027
akt_150_gene_list.adap_adap_single.akt__Rab25	0.463398621	0.00709141
akt_150_gene_list.adap_adap_single.akt__Rb	0.090928986	0.594329019
akt_150_gene_list.adap_adap_single.akt__S6p235.236	0.065324434	0.684194087
akt_150_gene_list.adap_adap_single.akt__S6p240.244	0.127475654	0.440635433
akt_150_gene_list.adap_adap_single.akt__src	-0.139949666	0.407413268
akt_150_gene_list.adap_adap_single.akt__srcp416	-0.005142795	0.988507994
akt_150_gene_list.adap_adap_single.akt__srcp527	-0.20428931	0.266483725
akt_150_gene_list.adap_adap_single.akt__stat3	-0.481343692	0.006349759
akt_150_gene_list.adap_adap_single.akt__stat3p705	-0.291607397	0.141527175
akt_150_gene_list.adap_adap_single.akt__TSC2	0.323120692	0.070732141
akt_150_gene_list.adap_adap_single.akt__VEGFR2	-0.361418098	0.036334627
akt_150_gene_list.adap_adap_single.akt__COMT	0.422256264	0.010902421
akt_150_gene_list.adap_adap_single.akt__ERp118	0.784659153	2.35E-07
akt_150_gene_list.adap_adap_single.akt__Stathmin	-0.1261626	0.487592853
akt_150_gene_list.adap_adap_single.akt__Telomerase	-0.498413393	0.00090032
akt_150_gene_list.adap_adap_single.akt__YB1	-0.37761243	0.024674226
akt_150_gene_list.adap_adap_single.akt__CCNE1	-0.086552139	0.610056911
akt_150_gene_list.adap_adap_single.akt__AR	0.633876792	1.16E-08
akt_150_gene_list.adap_adap_single.akt__GATA3	0.380238538	0.029986357
akt_150_gene_list.adap_adap_single.akt__NOTCH3	0.246307036	0.154867192
akt_150_gene_list.adap_adap_single.akt__IGFBP2	0.560564613	0.00022925
akt_150_gene_list.adap_adap_single.akt__FGFR1	-0.149141044	0.396650747
akt_150_gene_list.adap_adap_single.akt__HER2	0.634533319	0.000229103
akt_150_gene_list.adap_adap_single.akt__HER2p1248	0.68552358	0.000558704
akt_150_gene_list.adap_adap_single.akt__EN1	-0.237115658	0.133423486
akt_150_gene_list.adap_adap_single.akt__EIG121	0.454426086	0.005530448
akt_200_gene_list.adapB_single.akt__X4EBP1	0.023087865	0.887498693
akt_200_gene_list.adapB_single.akt__X4EBP1p37	0.014553015	0.935492294
akt_200_gene_list.adapB_single.akt__AcCoAp	0.346099136	0.059247095
akt_200_gene_list.adapB_single.akt__Akt	0.404748878	0.013281094
akt_200_gene_list.adapB_single.akt__Aktp308	-0.127475654	0.465183716
akt_200_gene_list.adapB_single.akt__Aktp473	-0.189845716	0.299334731
akt_200_gene_list.adapB_single.akt__AMPKp	0.135135135	0.4116509
akt_200_gene_list.adapB_single.akt__B.Catenin	-0.379582011	0.029655904
akt_200_gene_list.adapB_single.akt__Bcl2	0.10165226	0.553783895
akt_200_gene_list.adapB_single.akt__Caveolin.1	-0.587482219	0.00016236
akt_200_gene_list.adapB_single.akt__CCNB1	-0.322464165	0.050532047
akt_200_gene_list.adapB_single.akt__CCND1	0.245650509	0.114601538
akt_200_gene_list.adapB_single.akt__CD31	0.404748878	0.029791616
akt_200_gene_list.adapB_single.akt__cJUN	-0.520516468	0.004551478
akt_200_gene_list.adapB_single.akt__cleaved.caspase.7	0.136885874	0.475608766
akt_200_gene_list.adapB_single.akt__Collagen.VI	-0.18174855	0.372252479
akt_200_gene_list.adapB_single.akt__E.cadherin	0.159207791	0.393962404
akt_200_gene_list.adapB_single.akt__EGFR	-0.232957654	0.127646782
akt_200_gene_list.adapB_single.akt__EGFRp1068	-0.116314695	0.493277145
akt_200_gene_list.adapB_single.akt__ER	0.602801182	0.003222389
akt_200_gene_list.adapB_single.akt__ERK2	-0.278914542	0.110248147
akt_200_gene_list.adapB_single.akt__Fortilin	-0.341284604	0.035673278
akt_200_gene_list.adapB_single.akt__GSK3	0.330123646	0.079436515
akt_200_gene_list.adapB_single.akt__GSK3p21.9	0.13841777	0.471417523
akt_200_gene_list.adapB_single.akt__IGFR1	-0.02921545	0.870182527
akt_200_gene_list.adapB_single.akt__JNK	-0.035343035	0.836287652
akt_200_gene_list.adapB_single.akt__JNKp183.5	-0.044753255	0.79707444
akt_200_gene_list.adapB_single.akt__MAPKp	-0.320056899	0.061391921
akt_200_gene_list.adapB_single.akt__MEK1	-0.162052741	0.367089753
akt_200_gene_list.adapB_single.akt__mTor	0.212605318	0.183435367
akt_200_gene_list.adapB_single.akt__p110alpha	0.046066309	0.787579711
akt_200_gene_list.adapB_single.akt__p21	-0.223985119	0.204607529
akt_200_gene_list.adapB_single.akt__p38	0.034467666	0.851888568
akt_200_gene_list.adapB_single.akt__p38p	-0.528832476	0.005918826
akt_200_gene_list.adapB_single.akt__p53	-0.122879965	0.46215831
akt_200_gene_list.adapB_single.akt__p70S6.Kinase	0.45858409	0.010147139
akt_200_gene_list.adapB_single.akt__p70S6Kp389	0.25615494	0.121309474
akt_200_gene_list.adapB_single.akt__PAI1	-0.431009957	0.018018267
akt_200_gene_list.adapB_single.akt__PDK1	0.573695153	4.18E-05
akt_200_gene_list.adapB_single.akt__PDK1p241	0.600612759	0.000145843
akt_200_gene_list.adapB_single.akt__PKCalphap657	-0.255717256	0.169765497
akt_200_gene_list.adapB_single.akt__PKCalpha	-0.268847795	0.154610959
akt_200_gene_list.adapB_single.akt__PR	0.505854032	0.002071767
akt_200_gene_list.adapB_single.akt__PTEN	0.427289638	0.004557957
akt_200_gene_list.adapB_single.akt__Rab25	0.473465368	0.010329248
akt_200_gene_list.adapB_single.akt__Rb	0.03950104	0.806200214
akt_200_gene_list.adapB_single.akt__S6p235.236	0.059415691	0.720682064
akt_200_gene_list.adapB_single.akt__S6p240.244	0.10362184	0.530123623
akt_200_gene_list.adapB_single.akt__src	-0.20056899	0.245427994
akt_200_gene_list.adapB_single.akt__srcp416	0.05088084	0.751520866
akt_200_gene_list.adapB_single.akt__srcp527	-0.272568115	0.142230759
akt_200_gene_list.adapB_single.akt__stat3	-0.399496663	0.021627317
akt_200_gene_list.adapB_single.akt__stat3p705	-0.22507933	0.259680725
akt_200_gene_list.adapB_single.akt__TSC2	0.187876135	0.272856623
akt_200_gene_list.adapB_single.akt__VEGFR2	-0.368858737	0.027112523
akt_200_gene_list.adapB_single.akt__COMT	0.425538899	0.00722441
akt_200_gene_list.adapB_single.akt__ERp118	0.75139512	6.82E-06
akt_200_gene_list.adapB_single.akt__Stathmin	-0.074953496	0.667222406
akt_200_gene_list.adapB_single.akt__Telomerase	-0.489440858	0.000514459
akt_200_gene_list.adapB_single.akt__YB1	-0.36535726	0.02979327
akt_200_gene_list.adapB_single.akt__CCNE1	-0.054382318	0.749518553
akt_200_gene_list.adapB_single.akt__AR	0.585074953	4.87E-06
akt_200_gene_list.adapB_single.akt__GATA3	0.308020571	0.085930082
akt_200_gene_list.adapB_single.akt__NOTCH3	0.215450268	0.227378787
akt_200_gene_list.adapB_single.akt__IGFBP2	0.479811796	0.003079772
akt_200_gene_list.adapB_single.akt__FGFR1	-0.201225517	0.261673104
akt_200_gene_list.adapB_single.akt__HER2	0.591859066	0.000453035
akt_200_gene_list.adapB_single.akt__HER2p1248	0.65816829	0.000638566
akt_200_gene_list.adapB_single.akt__EN1	-0.183499289	0.260011661
akt_200_gene_list.adapB_single.akt__EIG121	0.499507605	0.003197803
akt_200_gene_list.adap_adap_single.akt__X4EBP1	0.050443156	0.755340897
akt_200_gene_list.adap_adap_single.akt__X4EBP1p37	0.034686508	0.843782016
akt_200_gene_list.adap_adap_single.akt__AcCoAp	0.384615385	0.0540809
akt_200_gene_list.adap_adap_single.akt__Akt	0.470620418	0.003647278
akt_200_gene_list.adap_adap_single.akt__Aktp308	-0.162052741	0.358390383
akt_200_gene_list.adap_adap_single.akt__Aktp473	-0.230331546	0.181691873
akt_200_gene_list.adap_adap_single.akt__AMPKp	0.185031185	0.302747474
akt_200_gene_list.adap_adap_single.akt__B.Catenin	-0.423788161	0.013542063
akt_200_gene_list.adap_adap_single.akt__Bcl2	0.130758289	0.441385488
akt_200_gene_list.adap_adap_single.akt__Caveolin.1	-0.654229128	6.54E-06
akt_200_gene_list.adap_adap_single.akt__CCNB1	-0.363606522	0.031572197
akt_200_gene_list.adap_adap_single.akt__CCND1	0.287887077	0.055839001
akt_200_gene_list.adap_adap_single.akt__CD31	0.43976365	0.021366169
akt_200_gene_list.adap_adap_single.akt__cJUN	-0.538242696	0.007219422
akt_200_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.136448189	0.475455848
akt_200_gene_list.adap_adap_single.akt__Collagen.VI	-0.196629828	0.348535647
akt_200_gene_list.adap_adap_single.akt__E.cadherin	0.174526753	0.342999393
akt_200_gene_list.adap_adap_single.akt__EGFR	-0.273662326	0.062289365
