	Corr	p_val
akt_100_gene_list.adapB_single.akt__PF.4691502	0.461120794	0.005311945
akt_100_gene_list.adapB_single.akt__Paclitaxel	-0.307224983	0.083830206
akt_100_gene_list.adapB_single.akt__Pemetrexed	0.215574562	0.168214774
akt_100_gene_list.adapB_single.akt__Purvalanol.A	0.16601013	0.348456044
akt_100_gene_list.adapB_single.akt__L.779450	-0.051690487	0.740256104
akt_100_gene_list.adapB_single.akt__Rapamycin	0.334657104	0.070277874
akt_100_gene_list.adapB_single.akt__Vorinostat	0.280202568	0.133627546
akt_100_gene_list.adapB_single.akt__SB.3CT	-0.030144273	0.880146386
akt_100_gene_list.adapB_single.akt__Ispinesib	-0.314746926	0.061686724
akt_100_gene_list.adapB_single.akt__Bosutinib	-0.338589214	0.052637405
akt_100_gene_list.adapB_single.akt__Sorafenib	0.130527131	0.482287936
akt_100_gene_list.adapB_single.akt__Sunitinib.Malate	-0.375407617	0.031162529
akt_100_gene_list.adapB_single.akt__TCS.PIM.11	-0.071133171	0.641273578
akt_100_gene_list.adapB_single.akt__TCS2312.dihydrochloride	-0.036889062	0.83077934
akt_100_gene_list.adapB_single.akt__Topotecan	0.174205381	0.347789807
akt_100_gene_list.adapB_single.akt__Tamoxifen	0.276874564	0.100657056
akt_100_gene_list.adapB_single.akt__Temsirolimus	0.294298924	0.124310878
akt_100_gene_list.adapB_single.akt__Trichostatin.A	0.319060635	0.079642063
akt_100_gene_list.adapB_single.akt__Tykerb.IGF1R..1.1.	0.131436995	0.485081208
akt_100_gene_list.adapB_single.akt__VX.680	-0.160437759	0.347779917
akt_100_gene_list.adapB_single.akt__Valproic.acid	0.358264486	0.061291419
akt_100_gene_list.adapB_single.akt__Velcade	0.111208412	0.544522435
akt_100_gene_list.adapB_single.akt__Vinorelbine	-0.020853447	0.897369703
akt_100_gene_list.adapB_single.akt__XRP44X	0.162049992	0.311384464
akt_100_gene_list.adapB_single.akt__ZM447439	0.018956773	0.926571571
akt_100_gene_list.adap_adap_single.akt__X17.AAG	0.171928867	0.313156591
akt_100_gene_list.adap_adap_single.akt__X5.FU	0.181893646	0.330617491
akt_100_gene_list.adap_adap_single.akt__X5.FdUR	0.242845421	0.171264844
akt_100_gene_list.adap_adap_single.akt__AG1478	-0.143970163	0.462343324
akt_100_gene_list.adap_adap_single.akt__Sigma.AKT1.2.inhibitor	0.624856369	2.41E-05
akt_100_gene_list.adap_adap_single.akt__Triciribine	0.261836094	0.154585898
akt_100_gene_list.adap_adap_single.akt__AS.252424	0.369490269	0.02187374
akt_100_gene_list.adap_adap_single.akt__AZD6244	-0.332840865	0.027527633
akt_100_gene_list.adap_adap_single.akt__BEZ235	0.236871027	0.184702182
akt_100_gene_list.adap_adap_single.akt__BIBW2992	-0.047300686	0.824451547
akt_100_gene_list.adap_adap_single.akt__Baicalein	-0.179624101	0.270414746
akt_100_gene_list.adap_adap_single.akt__Bortezomib	-0.134508047	0.457193236
akt_100_gene_list.adap_adap_single.akt__CGC.11047	-0.509363298	0.000636157
akt_100_gene_list.adap_adap_single.akt__CGC.11144	0.075423946	0.683874398
akt_100_gene_list.adap_adap_single.akt__CPT.11	0.008318284	0.961622864
akt_100_gene_list.adap_adap_single.akt__Carboplatin	-0.206236721	0.2267091
akt_100_gene_list.adap_adap_single.akt__Cisplatin	-0.376816008	0.011020262
akt_100_gene_list.adap_adap_single.akt__Disulfiram	0.138288959	0.420146042
akt_100_gene_list.adap_adap_single.akt__Docetaxel	-0.501126558	0.001200494
akt_100_gene_list.adap_adap_single.akt__Doxorubicin	0.138114998	0.426013489
akt_100_gene_list.adap_adap_single.akt__ERKi.II..FR180304.	0.180092312	0.239672916
akt_100_gene_list.adap_adap_single.akt__Epirubicin	0.058833362	0.757006502
akt_100_gene_list.adap_adap_single.akt__Erlotinib	-0.273985352	0.12808996
akt_100_gene_list.adap_adap_single.akt__Etoposide	-0.168180326	0.346415799
akt_100_gene_list.adap_adap_single.akt__Everolimus	0.4309291	0.009468449
akt_100_gene_list.adap_adap_single.akt__FTase.inhibitor.I	0.137847846	0.346312249
akt_100_gene_list.adap_adap_single.akt__Fascaplysin	0.394723908	0.04067218
akt_100_gene_list.adap_adap_single.akt__GSK923295	0.071358216	0.653361149
akt_100_gene_list.adap_adap_single.akt__GSK1070916	-0.435919897	0.015001683
akt_100_gene_list.adap_adap_single.akt__GSK1120212	-0.488287648	0.002366597
akt_100_gene_list.adap_adap_single.akt__GSK1059868	0.378183034	0.041745686
akt_100_gene_list.adap_adap_single.akt__GSK1838705	-0.015385394	0.940689296
akt_100_gene_list.adap_adap_single.akt__GSK461364	-0.355438829	0.022107606
akt_100_gene_list.adap_adap_single.akt__GSK2119563	0.31188946	0.0750492
akt_100_gene_list.adap_adap_single.akt__GSK2126458	0.346408872	0.053387151
akt_100_gene_list.adap_adap_single.akt__GSK2141795	0.361331023	0.068117295
akt_100_gene_list.adap_adap_single.akt__GSK1059615	0.242543653	0.164910368
akt_100_gene_list.adap_adap_single.akt__GSK650394	-0.07935327	0.645404812
akt_100_gene_list.adap_adap_single.akt__Lapatinib	0.154808355	0.388956448
akt_100_gene_list.adap_adap_single.akt__Geldanamycin	-0.190148344	0.277772942
akt_100_gene_list.adap_adap_single.akt__Gemcitabine	-0.044315571	0.789551693
akt_100_gene_list.adap_adap_single.akt__Glycyl.H1152	-0.198932707	0.282473223
akt_100_gene_list.adap_adap_single.akt__ICRF.193	0.076220072	0.676599867
akt_100_gene_list.adap_adap_single.akt__IKK.16	-0.183244614	0.251296488
akt_100_gene_list.adap_adap_single.akt__Ibandronate.sodium.salt	-0.106927878	0.50855316
akt_100_gene_list.adap_adap_single.akt__Imatinib	0.152630812	0.34718138
akt_100_gene_list.adap_adap_single.akt__Gefitinib	-0.007953947	0.984173812
akt_100_gene_list.adap_adap_single.akt__Ixabepilone	-0.215157205	0.184826024
akt_100_gene_list.adap_adap_single.akt__LBH589	0.400426887	0.02469767
akt_100_gene_list.adap_adap_single.akt__Lestaurtinib.CEP.701.	-0.12258524	0.488824989
akt_100_gene_list.adap_adap_single.akt__MG.132	-0.363905868	0.045872913
akt_100_gene_list.adap_adap_single.akt__MLN4924	0.219875238	0.190520486
akt_100_gene_list.adap_adap_single.akt__Mebendazole	-0.034159162	0.850621397
akt_100_gene_list.adap_adap_single.akt__Methotrexate	0.137948153	0.423846706
akt_100_gene_list.adap_adap_single.akt__NSC663284	0.003722153	0.970218007
akt_100_gene_list.adap_adap_single.akt__NU6102	-0.283912601	0.068910724
akt_100_gene_list.adap_adap_single.akt__Nelfinavir	0.109575936	0.47383858
akt_100_gene_list.adap_adap_single.akt__Nutlin.3a	0.243213208	0.180214361
akt_100_gene_list.adap_adap_single.akt__Olomoucine.II	-0.126212097	0.495776115
akt_100_gene_list.adap_adap_single.akt__Oxaliplatin	0.068127753	0.649195896
akt_100_gene_list.adap_adap_single.akt__Oxamflatin	0.148768487	0.435766655
akt_100_gene_list.adap_adap_single.akt__PD98059	0.288400994	0.088305701
akt_100_gene_list.adap_adap_single.akt__PF.2341066	-0.238410614	0.169966093
akt_100_gene_list.adap_adap_single.akt__PF.3084014	0.195069308	0.209668276
akt_100_gene_list.adap_adap_single.akt__PF.3814735	-0.479698523	0.001979325
akt_100_gene_list.adap_adap_single.akt__PF.4691502	0.463957214	0.004331931
akt_100_gene_list.adap_adap_single.akt__Paclitaxel	-0.339628409	0.047238335
akt_100_gene_list.adap_adap_single.akt__Pemetrexed	0.185053933	0.232336595
akt_100_gene_list.adap_adap_single.akt__Purvalanol.A	0.108113792	0.538205215
akt_100_gene_list.adap_adap_single.akt__L.779450	-0.080565862	0.611672474
akt_100_gene_list.adap_adap_single.akt__Rapamycin	0.415861538	0.011560617
akt_100_gene_list.adap_adap_single.akt__Vorinostat	0.363341819	0.055942688
akt_100_gene_list.adap_adap_single.akt__SB.3CT	-0.003811345	0.985184868
akt_100_gene_list.adap_adap_single.akt__Ispinesib	-0.284870045	0.080622192
akt_100_gene_list.adap_adap_single.akt__Bosutinib	-0.405334917	0.016893947
akt_100_gene_list.adap_adap_single.akt__Sorafenib	0.058956042	0.744302631
akt_100_gene_list.adap_adap_single.akt__Sunitinib.Malate	-0.441928045	0.011603732
akt_100_gene_list.adap_adap_single.akt__TCS.PIM.11	-0.159698648	0.289144244
akt_100_gene_list.adap_adap_single.akt__TCS2312.dihydrochloride	-0.115702488	0.528285742
akt_100_gene_list.adap_adap_single.akt__Topotecan	0.108496334	0.545271803
akt_100_gene_list.adap_adap_single.akt__Tamoxifen	0.316697004	0.067072163
akt_100_gene_list.adap_adap_single.akt__Temsirolimus	0.341504416	0.06292751
akt_100_gene_list.adap_adap_single.akt__Trichostatin.A	0.431420186	0.013991684
akt_100_gene_list.adap_adap_single.akt__Tykerb.IGF1R..1.1.	0.112660281	0.56207917
akt_100_gene_list.adap_adap_single.akt__VX.680	-0.205636118	0.230508077
akt_100_gene_list.adap_adap_single.akt__Valproic.acid	0.333315096	0.07647722
akt_100_gene_list.adap_adap_single.akt__Velcade	0.046957095	0.787941768
akt_100_gene_list.adap_adap_single.akt__Vinorelbine	-0.056896442	0.723754932
akt_100_gene_list.adap_adap_single.akt__XRP44X	0.122427227	0.431309079
akt_100_gene_list.adap_adap_single.akt__ZM447439	-0.013927425	0.943997007
akt_150_gene_list.adapB_single.akt__X17.AAG	0.147086185	0.366078693
akt_150_gene_list.adapB_single.akt__X5.FU	0.161261642	0.388634746
akt_150_gene_list.adapB_single.akt__X5.FdUR	0.205854996	0.25971985
akt_150_gene_list.adapB_single.akt__AG1478	-0.070993161	0.706137765
akt_150_gene_list.adapB_single.akt__Sigma.AKT1.2.inhibitor	0.615443574	1.50E-06
akt_150_gene_list.adapB_single.akt__Triciribine	0.251500459	0.167120381
akt_150_gene_list.adapB_single.akt__AS.252424	0.334891745	0.044930477
akt_150_gene_list.adapB_single.akt__AZD6244	-0.371010138	0.014728006
akt_150_gene_list.adapB_single.akt__BEZ235	0.256742348	0.159187659
akt_150_gene_list.adapB_single.akt__BIBW2992	-0.00735417	0.983290595
akt_150_gene_list.adapB_single.akt__Baicalein	-0.182159732	0.295947396
akt_150_gene_list.adapB_single.akt__Bortezomib	-0.01860567	0.901873959
akt_150_gene_list.adapB_single.akt__CGC.11047	-0.420083007	0.003530204
akt_150_gene_list.adapB_single.akt__CGC.11144	0.135965583	0.446851755
akt_150_gene_list.adapB_single.akt__CPT.11	-0.020467357	0.913626219
akt_150_gene_list.adapB_single.akt__Carboplatin	-0.186898865	0.298745717
akt_150_gene_list.adapB_single.akt__Cisplatin	-0.302606945	0.048862865
akt_150_gene_list.adapB_single.akt__Disulfiram	0.104851214	0.551584232
akt_150_gene_list.adapB_single.akt__Docetaxel	-0.409581432	0.01589571
akt_150_gene_list.adapB_single.akt__Doxorubicin	0.102548904	0.55353271
akt_150_gene_list.adapB_single.akt__ERKi.II..FR180304.	0.175692894	0.273112738
akt_150_gene_list.adapB_single.akt__Epirubicin	0.037439412	0.836329508
akt_150_gene_list.adapB_single.akt__Erlotinib	-0.233050879	0.202175574
akt_150_gene_list.adapB_single.akt__Etoposide	-0.116971222	0.517574551
akt_150_gene_list.adapB_single.akt__Everolimus	0.497860642	0.001910003
akt_150_gene_list.adapB_single.akt__FTase.inhibitor.I	0.200252794	0.163697895
akt_150_gene_list.adapB_single.akt__Fascaplysin	0.448032434	0.013933647
akt_150_gene_list.adapB_single.akt__GSK923295	0.19404619	0.233573388
akt_150_gene_list.adapB_single.akt__GSK1070916	-0.423771489	0.016910767
akt_150_gene_list.adapB_single.akt__GSK1120212	-0.473589253	0.001888892
akt_150_gene_list.adapB_single.akt__GSK1059868	0.362870538	0.042722783
akt_150_gene_list.adapB_single.akt__GSK1838705	-0.112758743	0.488708444
akt_150_gene_list.adapB_single.akt__GSK461364	-0.226526594	0.184239838
akt_150_gene_list.adapB_single.akt__GSK2119563	0.282735236	0.110411887
akt_150_gene_list.adapB_single.akt__GSK2126458	0.328997321	0.060154038
akt_150_gene_list.adapB_single.akt__GSK2141795	0.41629659	0.014698413
akt_150_gene_list.adapB_single.akt__GSK1059615	0.288403666	0.114973625
akt_150_gene_list.adapB_single.akt__GSK650394	-0.128845379	0.464732093
akt_150_gene_list.adapB_single.akt__Lapatinib	0.254055356	0.16518842
akt_150_gene_list.adapB_single.akt__Geldanamycin	-0.19389461	0.246526263
akt_150_gene_list.adapB_single.akt__Gemcitabine	-0.044753255	0.793969106
akt_150_gene_list.adapB_single.akt__Glycyl.H1152	-0.132222582	0.440312464
akt_150_gene_list.adapB_single.akt__ICRF.193	0.102481795	0.57354333
akt_150_gene_list.adapB_single.akt__IKK.16	-0.141356128	0.38450899
akt_150_gene_list.adapB_single.akt__Ibandronate.sodium.salt	-0.083616069	0.623542363
akt_150_gene_list.adapB_single.akt__Imatinib	0.202967583	0.207764062
akt_150_gene_list.adapB_single.akt__Gefitinib	0.057814511	0.76874505
akt_150_gene_list.adapB_single.akt__Ixabepilone	-0.151976924	0.31607754
akt_150_gene_list.adapB_single.akt__LBH589	0.474773247	0.006122261
akt_150_gene_list.adapB_single.akt__Lestaurtinib.CEP.701.	-0.094784659	0.591090676
akt_150_gene_list.adapB_single.akt__MG.132	-0.312563007	0.096962089
akt_150_gene_list.adapB_single.akt__MLN4924	0.184962246	0.257692252
akt_150_gene_list.adapB_single.akt__Mebendazole	0.134196706	0.43089667
akt_150_gene_list.adapB_single.akt__Methotrexate	0.16421848	0.292025874
akt_150_gene_list.adapB_single.akt__NSC663284	0.004379003	0.972263267
akt_150_gene_list.adapB_single.akt__NU6102	-0.354120011	0.026471452
akt_150_gene_list.adapB_single.akt__Nelfinavir	0.092664455	0.566121742
akt_150_gene_list.adapB_single.akt__Nutlin.3a	0.170178338	0.351034691
akt_150_gene_list.adapB_single.akt__Olomoucine.II	-0.172993838	0.352158481
akt_150_gene_list.adapB_single.akt__Oxaliplatin	0.062155186	0.698669822
akt_150_gene_list.adapB_single.akt__Oxamflatin	0.236453225	0.208621031
akt_150_gene_list.adapB_single.akt__PD98059	0.370089504	0.033269043
akt_150_gene_list.adapB_single.akt__PF.2341066	-0.236987593	0.1590661
akt_150_gene_list.adapB_single.akt__PF.3084014	0.277640378	0.072766099
akt_150_gene_list.adapB_single.akt__PF.3814735	-0.505794642	0.001002694
akt_150_gene_list.adapB_single.akt__PF.4691502	0.49661656	0.001417666
akt_150_gene_list.adapB_single.akt__Paclitaxel	-0.213153786	0.215277999
akt_150_gene_list.adapB_single.akt__Pemetrexed	0.12413331	0.438795766
akt_150_gene_list.adapB_single.akt__Purvalanol.A	0.063015593	0.706964468
akt_150_gene_list.adapB_single.akt__L.779450	-0.19725565	0.219255483
akt_150_gene_list.adapB_single.akt__Rapamycin	0.444786913	0.011931995
akt_150_gene_list.adapB_single.akt__Vorinostat	0.40344309	0.034452228
akt_150_gene_list.adapB_single.akt__SB.3CT	-0.016053846	0.917809011
akt_150_gene_list.adapB_single.akt__Ispinesib	-0.192393983	0.255536318
akt_150_gene_list.adapB_single.akt__Bosutinib	-0.403200951	0.015546421
akt_150_gene_list.adapB_single.akt__Sorafenib	0.012486323	0.947203493
akt_150_gene_list.adapB_single.akt__Sunitinib.Malate	-0.411810061	0.015070935
akt_150_gene_list.adapB_single.akt__TCS.PIM.11	-0.127758919	0.411803548
akt_150_gene_list.adapB_single.akt__TCS2312.dihydrochloride	-0.062503425	0.725928313
akt_150_gene_list.adapB_single.akt__Topotecan	0.104370417	0.579993155
akt_150_gene_list.adapB_single.akt__Tamoxifen	0.304098632	0.072684499
akt_150_gene_list.adapB_single.akt__Temsirolimus	0.406779665	0.034399857
akt_150_gene_list.adapB_single.akt__Trichostatin.A	0.455106795	0.011637253
akt_150_gene_list.adapB_single.akt__Tykerb.IGF1R..1.1.	0.076367977	0.692267282
akt_150_gene_list.adapB_single.akt__VX.680	-0.23409029	0.185092351
akt_150_gene_list.adapB_single.akt__Valproic.acid	0.344257811	0.066307163
akt_150_gene_list.adapB_single.akt__Velcade	0.05056918	0.792292317
akt_150_gene_list.adapB_single.akt__Vinorelbine	-0.049945293	0.765416714
akt_150_gene_list.adapB_single.akt__XRP44X	0.110445492	0.505824865
akt_150_gene_list.adapB_single.akt__ZM447439	0.06551048	0.719344863
akt_150_gene_list.adap_adap_single.akt__X17.AAG	0.128153217	0.436391118
akt_150_gene_list.adap_adap_single.akt__X5.FU	0.136242373	0.463026249
akt_150_gene_list.adap_adap_single.akt__X5.FdUR	0.195458279	0.26478808
akt_150_gene_list.adap_adap_single.akt__AG1478	-0.090406461	0.646292371
akt_150_gene_list.adap_adap_single.akt__Sigma.AKT1.2.inhibitor	0.633721908	1.86E-06
akt_150_gene_list.adap_adap_single.akt__Triciribine	0.219186749	0.238495287
akt_150_gene_list.adap_adap_single.akt__AS.252424	0.32863106	0.046790572
akt_150_gene_list.adap_adap_single.akt__AZD6244	-0.37653148	0.015068871
akt_150_gene_list.adap_adap_single.akt__BEZ235	0.289901854	0.108905624
akt_150_gene_list.adap_adap_single.akt__BIBW2992	0.001838543	0.987571951
akt_150_gene_list.adap_adap_single.akt__Baicalein	-0.252143149	0.140905685
akt_150_gene_list.adap_adap_single.akt__Bortezomib	-0.059757033	0.73460813
akt_150_gene_list.adap_adap_single.akt__CGC.11047	-0.467962347	0.001295415
akt_150_gene_list.adap_adap_single.akt__CGC.11144	0.071070617	0.695741257
akt_150_gene_list.adap_adap_single.akt__CPT.11	-0.107480987	0.5536614
akt_150_gene_list.adap_adap_single.akt__Carboplatin	-0.218689896	0.211957565
akt_150_gene_list.adap_adap_single.akt__Cisplatin	-0.363654783	0.021501943
akt_150_gene_list.adap_adap_single.akt__Disulfiram	0.119539938	0.494686601
akt_150_gene_list.adap_adap_single.akt__Docetaxel	-0.482983548	0.004575063
akt_150_gene_list.adap_adap_single.akt__Doxorubicin	0.038648489	0.815142444
akt_150_gene_list.adap_adap_single.akt__ERKi.II..FR180304.	0.171719226	0.300700182
akt_150_gene_list.adap_adap_single.akt__Epirubicin	-0.030586663	0.867146812
akt_150_gene_list.adap_adap_single.akt__Erlotinib	-0.264900145	0.157724088
akt_150_gene_list.adap_adap_single.akt__Etoposide	-0.213480687	0.256941441
akt_150_gene_list.adap_adap_single.akt__Everolimus	0.47570294	0.002251797
akt_150_gene_list.adap_adap_single.akt__FTase.inhibitor.I	0.132278236	0.375879366
akt_150_gene_list.adap_adap_single.akt__Fascaplysin	0.49356908	0.010295074
akt_150_gene_list.adap_adap_single.akt__GSK923295	0.178614429	0.267132576
akt_150_gene_list.adap_adap_single.akt__GSK1070916	-0.461967834	0.007587625
akt_150_gene_list.adap_adap_single.akt__GSK1120212	-0.490023679	0.001654765
akt_150_gene_list.adap_adap_single.akt__GSK1059868	0.423052207	0.01133901
akt_150_gene_list.adap_adap_single.akt__GSK1838705	-0.093324561	0.563544324
akt_150_gene_list.adap_adap_single.akt__GSK461364	-0.285073322	0.097073735
akt_150_gene_list.adap_adap_single.akt__GSK2119563	0.293263151	0.089946413
akt_150_gene_list.adap_adap_single.akt__GSK2126458	0.344789193	0.055640915
akt_150_gene_list.adap_adap_single.akt__GSK2141795	0.429683988	0.014784295
akt_150_gene_list.adap_adap_single.akt__GSK1059615	0.278224714	0.120523689
akt_150_gene_list.adap_adap_single.akt__GSK650394	-0.160641985	0.344626264
akt_150_gene_list.adap_adap_single.akt__Lapatinib	0.288834219	0.122455503
akt_150_gene_list.adap_adap_single.akt__Geldanamycin	-0.213537198	0.197305817
akt_150_gene_list.adap_adap_single.akt__Gemcitabine	-0.105591421	0.517730771
akt_150_gene_list.adap_adap_single.akt__Glycyl.H1152	-0.148510871	0.407783402
akt_150_gene_list.adap_adap_single.akt__ICRF.193	0.031269773	0.864979031
akt_150_gene_list.adap_adap_single.akt__IKK.16	-0.233959101	0.153837179
akt_150_gene_list.adap_adap_single.akt__Ibandronate.sodium.salt	-0.100361171	0.550082688
akt_150_gene_list.adap_adap_single.akt__Imatinib	0.199017615	0.236006359
akt_150_gene_list.adap_adap_single.akt__Gefitinib	0.05104772	0.776762948
akt_150_gene_list.adap_adap_single.akt__Ixabepilone	-0.165139483	0.274434282
akt_150_gene_list.adap_adap_single.akt__LBH589	0.474417522	0.010531942
akt_150_gene_list.adap_adap_single.akt__Lestaurtinib.CEP.701.	-0.169211411	0.321624505
akt_150_gene_list.adap_adap_single.akt__MG.132	-0.362008672	0.044549
akt_150_gene_list.adap_adap_single.akt__MLN4924	0.152128711	0.35848369
akt_150_gene_list.adap_adap_single.akt__Mebendazole	0.098536043	0.546023151
akt_150_gene_list.adap_adap_single.akt__Methotrexate	0.171046451	0.296757779
akt_150_gene_list.adap_adap_single.akt__NSC663284	-0.062291321	0.739199098
akt_150_gene_list.adap_adap_single.akt__NU6102	-0.423626748	0.008564889
akt_150_gene_list.adap_adap_single.akt__Nelfinavir	0.117072778	0.454998958
akt_150_gene_list.adap_adap_single.akt__Nutlin.3a	0.16440443	0.373160969
akt_150_gene_list.adap_adap_single.akt__Olomoucine.II	-0.144727587	0.457514706
akt_150_gene_list.adap_adap_single.akt__Oxaliplatin	-0.008199626	0.960288849
akt_150_gene_list.adap_adap_single.akt__Oxamflatin	0.170990712	0.342742036
akt_150_gene_list.adap_adap_single.akt__PD98059	0.29141362	0.102478063
akt_150_gene_list.adap_adap_single.akt__PF.2341066	-0.254720614	0.139756022
akt_150_gene_list.adap_adap_single.akt__PF.3084014	0.255388831	0.113261266
akt_150_gene_list.adap_adap_single.akt__PF.3814735	-0.564470386	0.000102638
akt_150_gene_list.adap_adap_single.akt__PF.4691502	0.516714619	0.000797498
akt_150_gene_list.adap_adap_single.akt__Paclitaxel	-0.288694273	0.095744214
akt_150_gene_list.adap_adap_single.akt__Pemetrexed	0.107244424	0.515242065
akt_150_gene_list.adap_adap_single.akt__Purvalanol.A	0.040466493	0.819917364
akt_150_gene_list.adap_adap_single.akt__L.779450	-0.208663206	0.192173922
akt_150_gene_list.adap_adap_single.akt__Rapamycin	0.46138344	0.008979523
akt_150_gene_list.adap_adap_single.akt__Vorinostat	0.43017727	0.023865132
akt_150_gene_list.adap_adap_single.akt__SB.3CT	-0.088122913	0.593490534
akt_150_gene_list.adap_adap_single.akt__Ispinesib	-0.209575926	0.226589087
akt_150_gene_list.adap_adap_single.akt__Bosutinib	-0.460343809	0.003048155
akt_150_gene_list.adap_adap_single.akt__Sorafenib	-0.021883247	0.919206595
akt_150_gene_list.adap_adap_single.akt__Sunitinib.Malate	-0.461492876	0.00651008
akt_150_gene_list.adap_adap_single.akt__TCS.PIM.11	-0.18227875	0.230354497
akt_150_gene_list.adap_adap_single.akt__TCS2312.dihydrochloride	-0.119643159	0.523062999
akt_150_gene_list.adap_adap_single.akt__Topotecan	0.021699267	0.926099063
akt_150_gene_list.adap_adap_single.akt__Tamoxifen	0.297871851	0.06876539
