	Corr	p_val
akt_100_gene_list.adap_adap_single.akt__PDK1	0.563865546	0.001530261
akt_200_gene_list.adap_adap_single.akt__PDK1	0.563585434	0.000653159
akt_50_gene_list.adapB_single.akt__EIG121	0.561904762	0.000336647
akt_75_gene_list.adapB_single.akt__p70S6.Kinase	0.561064426	0.002352198
akt_250_gene_list.adapB_single.akt__PDK1p241	0.559103641	0.000437917
akt_75_gene_list.adapB_single.akt__EIG121	0.558823529	0.00167384
akt_75_gene_list.adapB_single.akt__PR	0.557983193	0.000724396
akt_300_gene_list.adap_adap_single.akt__PDK1	0.555462185	0.000364316
akt_100_gene_list.adapB_single.akt__HER2p1248	0.554621849	0.003641096
akt_300_gene_list.adapB_single.akt__IGFBP2	0.553781513	0.00075873
akt_150_gene_list.adapB_single.akt__PDK1	0.549579832	0.000517614
akt_150_gene_list.adapB_single.akt__PR	0.548179272	0.000302473
akt_200_gene_list.adapB_single.akt__PDK1	0.548179272	0.000395707
akt_100_gene_list.adapB_single.akt__PDK1	0.54789916	0.000720319
akt_75_gene_list.adapB_single.akt__PTEN	0.545938375	0.000263693
akt_100_gene_list.adapB_single.akt__AR	0.538935574	7.93E-05
akt_150_gene_list.adap_adap_single.akt__PR	0.537815126	0.000891726
akt_250_gene_list.adap_adap_single.akt__PR	0.536414566	0.001589951
akt_100_gene_list.adap_adap_single.akt__HER2	0.536134454	0.00265093
akt_75_gene_list.adap_adap_single.akt__Akt	0.533613445	0.003440765
akt_100_gene_list.adapB_single.akt__p70S6.Kinase	0.532773109	0.001311225
akt_250_gene_list.adapB_single.akt__PDK1	0.531092437	0.00040109
akt_200_gene_list.adap_adap_single.akt__p70S6.Kinase	0.531092437	0.004202242
akt_300_gene_list.adapB_single.akt__PDK1p241	0.529691877	0.000616361
akt_75_gene_list.adapB_single.akt__Akt	0.529411765	0.004270584
akt_200_gene_list.adap_adap_single.akt__Akt	0.528851541	0.00179766
akt_200_gene_list.adap_adap_single.akt__PR	0.528011204	0.001200459
akt_250_gene_list.adap_adap_single.akt__p70S6.Kinase	0.527731092	0.003857777
akt_75_gene_list.adap_adap_single.akt__PTEN	0.527170868	0.000315605
akt_25_gene_list.adapB_single.akt__EIG121	0.525210084	0.001207374
akt_25_gene_list.adap_adap_single.akt__EIG121	0.525210084	0.001308881
akt_100_gene_list.adap_adap_single.akt__Akt	0.524929972	0.005222733
akt_300_gene_list.adapB_single.akt__AR	0.524369748	0.001280593
akt_150_gene_list.adap_adap_single.akt__Akt	0.523809524	0.002408331
akt_100_gene_list.adapB_single.akt__HER2	0.521848739	0.003387677
akt_200_gene_list.adapB_single.akt__PR	0.519887955	0.001914718
akt_200_gene_list.adapB_single.akt__p70S6.Kinase	0.519327731	0.004728275
akt_75_gene_list.adap_adap_single.akt__EIG121	0.518767507	0.003722621
akt_250_gene_list.adap_adap_single.akt__Akt	0.518487395	0.001719997
akt_50_gene_list.adap_adap_single.akt__EIG121	0.518207283	0.000508393
akt_150_gene_list.adap_adap_single.akt__p70S6.Kinase	0.515966387	0.004014089
akt_300_gene_list.adap_adap_single.akt__p70S6.Kinase	0.515966387	0.00611095
akt_300_gene_list.adapB_single.akt__PDK1	0.514565826	0.000938077
akt_250_gene_list.adapB_single.akt__PR	0.508123249	0.0052546
akt_150_gene_list.adapB_single.akt__Akt	0.507002801	0.003341316
akt_200_gene_list.adapB_single.akt__Rab25	0.505882353	0.006615962
akt_300_gene_list.adap_adap_single.akt__Rab25	0.500560224	0.007144916
akt_150_gene_list.adapB_single.akt__EIG121	0.499719888	0.004346385
akt_100_gene_list.adapB_single.akt__Akt	0.49859944	0.006452217
akt_300_gene_list.adap_adap_single.akt__Akt	0.498319328	0.002609948
akt_100_gene_list.adapB_single.akt__EIG121	0.498319328	0.005436536
akt_300_gene_list.adapB_single.akt__Rab25	0.497759104	0.00878446
akt_150_gene_list.adapB_single.akt__p70S6.Kinase	0.495238095	0.004931435
akt_300_gene_list.adap_adap_single.akt__PTEN	0.494677871	0.002539227
akt_250_gene_list.adap_adap_single.akt__PTEN	0.490756303	0.002675455
akt_250_gene_list.adapB_single.akt__Rab25	0.487955182	0.009319379
akt_200_gene_list.adapB_single.akt__EIG121	0.487394958	0.005151004
akt_100_gene_list.adap_adap_single.akt__PTEN	0.487114846	0.00100212
akt_250_gene_list.adapB_single.akt__EIG121	0.485994398	0.004643943
akt_300_gene_list.adap_adap_single.akt__PR	0.48487395	0.006244176
akt_300_gene_list.adapB_single.akt__PTEN	0.482633053	0.004208482
akt_50_gene_list.adap_adap_single.akt__ER	0.482633053	0.007809968
akt_300_gene_list.adap_adap_single.akt__EIG121	0.482072829	0.005921415
akt_150_gene_list.adapB_single.akt__Rab25	0.481792717	0.007567678
akt_50_gene_list.adapB_single.akt__Rab25	0.480952381	0.006505398
akt_300_gene_list.adapB_single.akt__EIG121	0.480392157	0.005573646
akt_250_gene_list.adapB_single.akt__PTEN	0.479551821	0.003148893
akt_200_gene_list.adap_adap_single.akt__Rab25	0.479551821	0.006879585
akt_200_gene_list.adapB_single.akt__Akt	0.479271709	0.005808543
akt_250_gene_list.adap_adap_single.akt__EIG121	0.477591036	0.006178217
akt_250_gene_list.adap_adap_single.akt__Rab25	0.4767507	0.008236753
akt_75_gene_list.adapB_single.akt__Rab25	0.474789916	0.013071958
akt_200_gene_list.adap_adap_single.akt__EIG121	0.470028011	0.005519059
akt_200_gene_list.adap_adap_single.akt__PTEN	0.467787115	0.003967649
akt_250_gene_list.adapB_single.akt__p70S6.Kinase	0.46442577	0.01024375
akt_100_gene_list.adap_adap_single.akt__EIG121	0.464145658	0.008618079
akt_150_gene_list.adap_adap_single.akt__Rab25	0.463865546	0.01166672
akt_300_gene_list.adapB_single.akt__PR	0.462745098	0.010815577
akt_100_gene_list.adapB_single.akt__PTEN	0.461344538	0.001941247
akt_200_gene_list.adapB_single.akt__PTEN	0.459383754	0.003787398
akt_75_gene_list.adap_adap_single.akt__GATA3	0.457983193	0.013104897
akt_50_gene_list.adapB_single.akt__ER	0.454061625	0.009290294
akt_100_gene_list.adapB_single.akt__Rab25	0.453501401	0.016658552
akt_150_gene_list.adapB_single.akt__PTEN	0.452941176	0.00424204
akt_150_gene_list.adap_adap_single.akt__EIG121	0.450980392	0.008756155
akt_50_gene_list.adap_adap_single.akt__Rab25	0.449579832	0.0080585
akt_150_gene_list.adap_adap_single.akt__PTEN	0.449019608	0.004037996
akt_300_gene_list.adapB_single.akt__p70S6.Kinase	0.447619048	0.012250604
akt_25_gene_list.adapB_single.akt__stat3	0.445658263	0.011948154
akt_25_gene_list.adap_adap_single.akt__stat3	0.445658263	0.013768366
akt_50_gene_list.adapB_single.akt__p70S6.Kinase	0.443977591	0.01113654
akt_100_gene_list.adap_adap_single.akt__GATA3	0.443697479	0.019797327
akt_75_gene_list.adap_adap_single.akt__Rab25	0.441456583	0.020144583
akt_50_gene_list.adap_adap_single.akt__p70S6.Kinase	0.43697479	0.016920564
akt_250_gene_list.adapB_single.akt__Akt	0.435014006	0.011334654
akt_300_gene_list.adapB_single.akt__Akt	0.428851541	0.013787032
akt_150_gene_list.adapB_single.akt__CD31	0.425770308	0.030991784
akt_200_gene_list.adap_adap_single.akt__CD31	0.425210084	0.027456257
akt_300_gene_list.adap_adap_single.akt__CD31	0.423529412	0.02993259
akt_75_gene_list.adap_adap_single.akt__GSK3	0.4232493	0.028870436
akt_150_gene_list.adap_adap_single.akt__GATA3	0.422969188	0.025471306
akt_250_gene_list.adapB_single.akt__CD31	0.420448179	0.033353703
akt_75_gene_list.adapB_single.akt__GSK3	0.418207283	0.024959068
akt_100_gene_list.adap_adap_single.akt__GSK3	0.417647059	0.027376935
akt_150_gene_list.adap_adap_single.akt__CD31	0.417086835	0.028517971
akt_150_gene_list.adap_adap_single.akt__GSK3	0.417086835	0.03920833
akt_75_gene_list.adapB_single.akt__GATA3	0.411484594	0.029671523
akt_300_gene_list.adapB_single.akt__CD31	0.411484594	0.03507112
akt_100_gene_list.adapB_single.akt__GSK3	0.407843137	0.026942668
akt_200_gene_list.adapB_single.akt__CD31	0.407843137	0.03466553
akt_200_gene_list.adap_adap_single.akt__COMT	0.407282913	0.012099795
akt_250_gene_list.adap_adap_single.akt__CD31	0.403641457	0.041151562
akt_50_gene_list.adapB_single.akt__E.cadherin	0.401960784	0.014996125
akt_100_gene_list.adap_adap_single.akt__Rab25	0.4	0.031826795
akt_100_gene_list.adapB_single.akt__GATA3	0.398319328	0.037485639
akt_50_gene_list.adap_adap_single.akt__E.cadherin	0.397478992	0.012316549
akt_150_gene_list.adapB_single.akt__COMT	0.396918768	0.020750056
akt_250_gene_list.adap_adap_single.akt__COMT	0.394957983	0.016743772
akt_300_gene_list.adap_adap_single.akt__COMT	0.394397759	0.016304114
akt_50_gene_list.adapB_single.akt__ERp118	0.393837535	0.025294569
akt_150_gene_list.adapB_single.akt__GATA3	0.392436975	0.04243907
akt_150_gene_list.adap_adap_single.akt__COMT	0.390196078	0.024132645
akt_150_gene_list.adapB_single.akt__GSK3	0.387394958	0.048715289
akt_50_gene_list.adapB_single.akt__Akt	0.387114846	0.047335246
akt_200_gene_list.adapB_single.akt__COMT	0.386554622	0.019680593
akt_50_gene_list.adapB_single.akt__PR	0.385994398	0.008402849
akt_50_gene_list.adap_adap_single.akt__PR	0.384593838	0.006919091
akt_50_gene_list.adapB_single.akt__PTEN	0.380952381	0.042250743
akt_100_gene_list.adapB_single.akt__CD31	0.380952381	0.060107279
akt_150_gene_list.adap_adap_single.akt__p70S6Kp389	0.380672269	0.027831463
akt_200_gene_list.adap_adap_single.akt__GATA3	0.377030812	0.041440127
akt_250_gene_list.adap_adap_single.akt__GATA3	0.375070028	0.044464596
akt_100_gene_list.adap_adap_single.akt__CD31	0.374509804	0.056207772
akt_75_gene_list.adapB_single.akt__CD31	0.373669468	0.066034265
akt_75_gene_list.adap_adap_single.akt__COMT	0.366386555	0.048129901
akt_100_gene_list.adap_adap_single.akt__TSC2	0.366106443	0.035712405
akt_50_gene_list.adap_adap_single.akt__ERp118	0.365546218	0.030715524
akt_50_gene_list.adap_adap_single.akt__PTEN	0.365546218	0.045057814
akt_200_gene_list.adapB_single.akt__GATA3	0.364705882	0.056570867
akt_75_gene_list.adapB_single.akt__E.cadherin	0.364145658	0.039080591
akt_100_gene_list.adapB_single.akt__COMT	0.363305322	0.041289806
akt_200_gene_list.adap_adap_single.akt__GSK3	0.362464986	0.075920387
akt_100_gene_list.adap_adap_single.akt__p70S6Kp389	0.360784314	0.030786683
akt_100_gene_list.adap_adap_single.akt__AcCoAp	0.360504202	0.036240989
akt_75_gene_list.adapB_single.akt__COMT	0.359943978	0.044026137
akt_75_gene_list.adap_adap_single.akt__CD31	0.358263305	0.069348951
akt_75_gene_list.adap_adap_single.akt__TSC2	0.356582633	0.038129543
akt_50_gene_list.adap_adap_single.akt__Akt	0.356022409	0.061414442
akt_200_gene_list.adap_adap_single.akt__AcCoAp	0.355182073	0.081339249
akt_150_gene_list.adap_adap_single.akt__TSC2	0.353221289	0.050985906
akt_75_gene_list.adap_adap_single.akt__AcCoAp	0.352941176	0.050443269
akt_75_gene_list.adap_adap_single.akt__p70S6Kp389	0.34929972	0.045756949
akt_250_gene_list.adapB_single.akt__COMT	0.348739496	0.034972231
akt_200_gene_list.adap_adap_single.akt__p70S6Kp389	0.348459384	0.040145544
akt_300_gene_list.adap_adap_single.akt__AcCoAp	0.348179272	0.086776101
akt_300_gene_list.adapB_single.akt__COMT	0.346498599	0.038272432
akt_250_gene_list.adap_adap_single.akt__GSK3	0.345378151	0.086207178
akt_150_gene_list.adap_adap_single.akt__AcCoAp	0.344257703	0.072130661
akt_25_gene_list.adapB_single.akt__Rb	0.342857143	0.055915103
akt_25_gene_list.adap_adap_single.akt__Rb	0.342857143	0.057139062
akt_25_gene_list.adapB_single.akt__mTor	0.341176471	0.038204861
akt_25_gene_list.adap_adap_single.akt__mTor	0.341176471	0.041470113
akt_100_gene_list.adap_adap_single.akt__COMT	0.340896359	0.055227613
akt_75_gene_list.adapB_single.akt__AcCoAp	0.339495798	0.060125771
akt_250_gene_list.adap_adap_single.akt__AcCoAp	0.33837535	0.091592248
akt_25_gene_list.adap_adap_single.akt__p110alpha	0.336414566	0.02360847
akt_25_gene_list.adapB_single.akt__p110alpha	0.336414566	0.026188322
akt_300_gene_list.adap_adap_single.akt__GATA3	0.33557423	0.074375371
akt_200_gene_list.adapB_single.akt__GSK3	0.331932773	0.089367923
akt_50_gene_list.adap_adap_single.akt__PDK1p241	0.331652661	0.06594359
akt_200_gene_list.adapB_single.akt__AcCoAp	0.331372549	0.081328152
akt_50_gene_list.adapB_single.akt__PDK1	0.328851541	0.058096261
akt_75_gene_list.adap_adap_single.akt__E.cadherin	0.328011204	0.058553853
akt_50_gene_list.adapB_single.akt__PDK1p241	0.32464986	0.0787129
akt_150_gene_list.adapB_single.akt__p70S6Kp389	0.322969188	0.058189051
akt_300_gene_list.adap_adap_single.akt__GSK3	0.321288515	0.111374781
akt_100_gene_list.adapB_single.akt__TSC2	0.321008403	0.071061403
akt_50_gene_list.adap_adap_single.akt__IGFBP2	0.320448179	0.077678986
akt_50_gene_list.adap_adap_single.akt__PDK1	0.319887955	0.056827275
akt_250_gene_list.adap_adap_single.akt__p70S6Kp389	0.318767507	0.061949711
akt_75_gene_list.adapB_single.akt__TSC2	0.317366947	0.06437313
akt_75_gene_list.adapB_single.akt__mTor	0.316806723	0.065602585
akt_75_gene_list.adapB_single.akt__p70S6Kp389	0.316526611	0.068748782
akt_250_gene_list.adapB_single.akt__GATA3	0.316246499	0.093050349
akt_150_gene_list.adapB_single.akt__AcCoAp	0.312605042	0.090790693
akt_150_gene_list.adapB_single.akt__mTor	0.311204482	0.078115941
akt_75_gene_list.adap_adap_single.akt__mTor	0.310084034	0.082609914
akt_100_gene_list.adapB_single.akt__mTor	0.30952381	0.078009492
akt_50_gene_list.adapB_single.akt__IGFBP2	0.308403361	0.097741605
akt_100_gene_list.adapB_single.akt__AcCoAp	0.305322129	0.070645797
akt_100_gene_list.adapB_single.akt__E.cadherin	0.303361345	0.066809469
akt_150_gene_list.adap_adap_single.akt__CCND1	0.300840336	0.060059436
akt_250_gene_list.adapB_single.akt__GSK3	0.298319328	0.123450967
akt_100_gene_list.adapB_single.akt__p70S6Kp389	0.297478992	0.077807008
akt_50_gene_list.adapB_single.akt__NOTCH3	0.296638655	0.146963748
akt_50_gene_list.adap_adap_single.akt__NOTCH3	0.296078431	0.147937221
akt_25_gene_list.adapB_single.akt__stat3p705	0.294397759	0.116231596
akt_25_gene_list.adap_adap_single.akt__stat3p705	0.294397759	0.118164345
akt_300_gene_list.adapB_single.akt__mTor	0.293557423	0.084685444
akt_150_gene_list.adapB_single.akt__TSC2	0.291876751	0.096944109
akt_250_gene_list.adapB_single.akt__mTor	0.291596639	0.083028317
akt_200_gene_list.adap_adap_single.akt__CCND1	0.286834734	0.070580292
akt_150_gene_list.adap_adap_single.akt__mTor	0.286554622	0.09673527
akt_300_gene_list.adapB_single.akt__AcCoAp	0.284593838	0.13676276
akt_300_gene_list.adapB_single.akt__GATA3	0.282913165	0.132905878
akt_250_gene_list.adap_adap_single.akt__CCND1	0.282633053	0.091796331
akt_100_gene_list.adap_adap_single.akt__CCND1	0.280392157	0.091691231
akt_200_gene_list.adapB_single.akt__mTor	0.278991597	0.105317576
akt_250_gene_list.adapB_single.akt__AcCoAp	0.276190476	0.144243321
akt_25_gene_list.adapB_single.akt__JNKp183.5	0.274509804	0.08698334
akt_25_gene_list.adap_adap_single.akt__JNKp183.5	0.274509804	0.092056615
akt_100_gene_list.adapB_single.akt__CCND1	0.273109244	0.102428127
akt_25_gene_list.adap_adap_single.akt__EGFRp1068	0.272829132	0.110099363
akt_25_gene_list.adapB_single.akt__EGFRp1068	0.272829132	0.113243402
akt_200_gene_list.adap_adap_single.akt__TSC2	0.272829132	0.134218836
akt_75_gene_list.adap_adap_single.akt__CCND1	0.271428571	0.104549167
akt_300_gene_list.adapB_single.akt__CCND1	0.271148459	0.116195415
akt_200_gene_list.adapB_single.akt__p70S6Kp389	0.268627451	0.127241941
akt_200_gene_list.adapB_single.akt__CCND1	0.266106443	0.10682073
akt_25_gene_list.adap_adap_single.akt__Rab25	0.266106443	0.144565702
akt_25_gene_list.adapB_single.akt__Rab25	0.266106443	0.145720751
akt_300_gene_list.adap_adap_single.akt__p70S6Kp389	0.264985994	0.139208714
akt_300_gene_list.adapB_single.akt__GSK3	0.263865546	0.166816444
akt_100_gene_list.adap_adap_single.akt__E.cadherin	0.26302521	0.118136989
akt_50_gene_list.adap_adap_single.akt__mTor	0.262745098	0.125406319
akt_150_gene_list.adapB_single.akt__CCND1	0.26162465	0.102716678
akt_250_gene_list.adapB_single.akt__CCND1	0.260504202	0.124138355
akt_25_gene_list.adapB_single.akt__Stathmin	0.259663866	0.139506892
akt_25_gene_list.adap_adap_single.akt__Stathmin	0.259663866	0.140138273
akt_100_gene_list.adap_adap_single.akt__mTor	0.257983193	0.14874893
akt_50_gene_list.adapB_single.akt__HER2p1248	0.252380952	0.196783434
akt_25_gene_list.adapB_single.akt__Fortilin	0.251260504	0.156263407
akt_25_gene_list.adap_adap_single.akt__Fortilin	0.251260504	0.162970863
akt_200_gene_list.adap_adap_single.akt__mTor	0.24929972	0.159946434
akt_25_gene_list.adapB_single.akt__p21	0.248459384	0.191039707
akt_25_gene_list.adap_adap_single.akt__p21	0.248459384	0.19974094
akt_300_gene_list.adap_adap_single.akt__CCND1	0.24789916	0.134549419
akt_50_gene_list.adap_adap_single.akt__GSK3p21.9	0.247338936	0.176194618
akt_150_gene_list.adapB_single.akt__E.cadherin	0.245938375	0.185664307
akt_250_gene_list.adapB_single.akt__p70S6Kp389	0.244257703	0.163760205
akt_75_gene_list.adapB_single.akt__CCND1	0.243137255	0.153776228
akt_150_gene_list.adap_adap_single.akt__E.cadherin	0.242577031	0.193514228
akt_300_gene_list.adap_adap_single.akt__mTor	0.240056022	0.162944884
akt_250_gene_list.adap_adap_single.akt__mTor	0.23977591	0.15979831
akt_25_gene_list.adap_adap_single.akt__E.cadherin	0.23977591	0.174797955
akt_25_gene_list.adapB_single.akt__E.cadherin	0.23977591	0.184340223
akt_25_gene_list.adapB_single.akt__PR	0.230532213	0.145983574
akt_25_gene_list.adap_adap_single.akt__PR	0.230532213	0.145988737
akt_150_gene_list.adapB_single.akt__NOTCH3	0.229131653	0.21626809
akt_25_gene_list.adapB_single.akt__CCNE1	0.228571429	0.229626398
akt_25_gene_list.adap_adap_single.akt__CCNE1	0.228571429	0.249626755
akt_250_gene_list.adapB_single.akt__E.cadherin	0.226610644	0.255870351
akt_150_gene_list.adap_adap_single.akt__NOTCH3	0.22464986	0.221753693
akt_200_gene_list.adapB_single.akt__TSC2	0.222969188	0.203796998
akt_50_gene_list.adapB_single.akt__mTor	0.222689076	0.183083862
akt_300_gene_list.adap_adap_single.akt__E.cadherin	0.222128852	0.257174005
akt_50_gene_list.adap_adap_single.akt__GATA3	0.221848739	0.216954659
akt_250_gene_list.adap_adap_single.akt__E.cadherin	0.220168067	0.246658607
akt_25_gene_list.adap_adap_single.akt__ER	0.218767507	0.223592757
akt_25_gene_list.adapB_single.akt__ER	0.218767507	0.225331278
akt_50_gene_list.adapB_single.akt__AR	0.218487395	0.221696933
akt_50_gene_list.adapB_single.akt__AcCoAp	0.217647059	0.254923957
akt_200_gene_list.adapB_single.akt__E.cadherin	0.216246499	0.270474974
akt_300_gene_list.adapB_single.akt__E.cadherin	0.21512605	0.28233193
akt_200_gene_list.adap_adap_single.akt__NOTCH3	0.213445378	0.222678295
akt_200_gene_list.adapB_single.akt__NOTCH3	0.211204482	0.261829862
akt_250_gene_list.adap_adap_single.akt__TSC2	0.210084034	0.237907319
akt_50_gene_list.adap_adap_single.akt__AR	0.209803922	0.243725402
akt_200_gene_list.adap_adap_single.akt__E.cadherin	0.209803922	0.28502009
akt_75_gene_list.adapB_single.akt__NOTCH3	0.209243697	0.267779155
akt_50_gene_list.adap_adap_single.akt__AcCoAp	0.208683473	0.266260807
akt_300_gene_list.adapB_single.akt__p70S6Kp389	0.207563025	0.242928468
akt_50_gene_list.adap_adap_single.akt__Rb	0.206162465	0.271713259
akt_50_gene_list.adapB_single.akt__GSK3p21.9	0.205602241	0.254299248
akt_50_gene_list.adapB_single.akt__Rb	0.205042017	0.287245407
akt_50_gene_list.adapB_single.akt__GATA3	0.2	0.261582198
akt_100_gene_list.adap_adap_single.akt__AMPKp	0.194957983	0.258908185
akt_25_gene_list.adapB_single.akt__srcp416	0.194117647	0.242942859
akt_25_gene_list.adap_adap_single.akt__srcp416	0.194117647	0.261564008
akt_75_gene_list.adap_adap_single.akt__NOTCH3	0.191876751	0.321754974
akt_50_gene_list.adapB_single.akt__HER2	0.191596639	0.336212562
akt_50_gene_list.adapB_single.akt__srcp416	0.189915966	0.305405166
akt_100_gene_list.adapB_single.akt__GSK3p21.9	0.189915966	0.344421172
akt_50_gene_list.adap_adap_single.akt__GSK3	0.18907563	0.249959695
akt_250_gene_list.adap_adap_single.akt__NOTCH3	0.187394958	0.294948364
akt_50_gene_list.adap_adap_single.akt__srcp416	0.185434174	0.320078918
akt_100_gene_list.adapB_single.akt__NOTCH3	0.185434174	0.347435988
akt_25_gene_list.adap_adap_single.akt__PDK1p241	0.184593838	0.318344213
akt_25_gene_list.adapB_single.akt__PDK1p241	0.184593838	0.322031616
akt_50_gene_list.adap_adap_single.akt__CCNE1	0.181232493	0.293461837
