	Corr	p_val
akt_75_gene_list.adap_adap_single.akt__Gefitinib	0.0689737804603678	0.707258683325207
akt_75_gene_list.adap_adap_single.akt__Ixabepilone	-0.253632375567498	0.111842807484611
akt_75_gene_list.adap_adap_single.akt__LBH589	0.435050709812808	0.00914716438781671
akt_75_gene_list.adap_adap_single.akt__Lestaurtinib.CEP.701.	-0.0506758624564005	0.765382629039187
akt_75_gene_list.adap_adap_single.akt__MG.132	-0.281377850745651	0.141416052488373
akt_75_gene_list.adap_adap_single.akt__MLN4924	0.167998252902832	0.315072185621937
akt_75_gene_list.adap_adap_single.akt__Mebendazole	0.0015015016072873	0.992902121846254
akt_75_gene_list.adap_adap_single.akt__Methotrexate	0.198011148429946	0.242843678555255
akt_75_gene_list.adap_adap_single.akt__NSC663284	0.0100717073910815	0.964726354786735
akt_75_gene_list.adap_adap_single.akt__NU6102	-0.246496675496299	0.137785379558501
akt_75_gene_list.adap_adap_single.akt__Nelfinavir	0.111842422717517	0.46013890269576
akt_75_gene_list.adap_adap_single.akt__Nutlin.3a	0.290214844077085	0.118140517599415
akt_75_gene_list.adap_adap_single.akt__Olomoucine.II	-0.119857668399898	0.524116663006831
akt_75_gene_list.adap_adap_single.akt__Oxaliplatin	0.12663866117549	0.433573444027459
akt_75_gene_list.adap_adap_single.akt__Oxamflatin	0.190585677822212	0.314301965320069
akt_75_gene_list.adap_adap_single.akt__PD98059	0.314471795484146	0.0697196942534797
akt_75_gene_list.adap_adap_single.akt__PF.2341066	-0.230200881652981	0.183492807548625
akt_75_gene_list.adap_adap_single.akt__PF.3084014	0.270042289003025	0.0749290247695853
akt_75_gene_list.adap_adap_single.akt__PF.3814735	-0.473215015536294	0.00167587572515471
akt_75_gene_list.adap_adap_single.akt__PF.4691502	0.506908711553563	0.00207008598626146
akt_75_gene_list.adap_adap_single.akt__Paclitaxel	-0.31654096749919	0.0796512038317669
akt_75_gene_list.adap_adap_single.akt__Pemetrexed	0.177453934632062	0.258707637678748
akt_75_gene_list.adap_adap_single.akt__Purvalanol.A	0.12871269986647	0.47377154913205
akt_75_gene_list.adap_adap_single.akt__L.779450	-0.0141406158962439	0.930043593336563
akt_bad.adapB_multi.akt__X17.AAG	0.23803009896646	0.142094792380713
akt_bad.adapB_multi.akt__X5.FU	0.273670492844906	0.136538880581261
akt_bad.adapB_multi.akt__X5.FdUR	0.298112179119374	0.0951736761402338
akt_bad.adapB_multi.akt__AG1478	-0.0749608426974612	0.694582733093803
akt_bad.adapB_multi.akt__Sigma.AKT1.2.inhibitor	0.64740329682421	1.19100722448806e-05
akt_bad.adapB_multi.akt__Triciribine	0.352005602158181	0.0519972742933661
akt_bad.adapB_multi.akt__AS.252424	0.396729741637697	0.0129911888102925
akt_bad.adapB_multi.akt__AZD6244	-0.229615785961887	0.13487556066834
akt_bad.adapB_multi.akt__BEZ235	0.282952986566557	0.118014318397152
akt_bad.adapB_multi.akt__BIBW2992	0.0106969749112398	0.948788147412958
akt_bad.adapB_multi.akt__Baicalein	-0.183681111070916	0.279567953669024
akt_bad.adapB_multi.akt__Bortezomib	-0.0497975277334127	0.778656154676512
akt_bad.adapB_multi.akt__CGC.11047	-0.397104972173139	0.00698205683521969
akt_bad.adapB_multi.akt__CGC.11144	0.106302205379036	0.555480081249172
akt_bad.adapB_multi.akt__CPT.11	0.0391834962405862	0.819644985138763
akt_bad.adapB_multi.akt__Carboplatin	-0.104485172380668	0.547585292013403
akt_bad.adapB_multi.akt__Cisplatin	-0.286408513349802	0.0836652128819646
akt_bad.adapB_multi.akt__Disulfiram	-0.0460963195808006	0.781927721954819
akt_bad.adapB_multi.akt__Docetaxel	-0.372821083712086	0.0297373843261912
akt_bad.adapB_multi.akt__Doxorubicin	0.131950208396158	0.452603551861376
akt_bad.adapB_multi.akt__ERKi.II..FR180304.	0.275602261236498	0.0761639852248466
akt_bad.adapB_multi.akt__Epirubicin	0.128196558701889	0.493699469258928
akt_bad.adapB_multi.akt__Erlotinib	-0.0674755281867611	0.683594549287833
akt_bad.adapB_multi.akt__Etoposide	-0.0994638363059416	0.582613564421037
akt_bad.adapB_multi.akt__Everolimus	0.437041569894948	0.0131422929351415
akt_bad.adapB_multi.akt__FTase.inhibitor.I	0.290632373529754	0.0602620972470462
akt_bad.adapB_multi.akt__Fascaplysin	0.465108676245134	0.0189750141999119
akt_bad.adapB_multi.akt__GSK923295	0.137900846030989	0.414299029037091
akt_bad.adapB_multi.akt__GSK1070916	-0.336105950921562	0.063246632267606
akt_bad.adapB_multi.akt__GSK1120212	-0.351372671432915	0.0174074516049094
akt_bad.adapB_multi.akt__GSK1059868	0.270520757713066	0.120574813426299
akt_bad.adapB_multi.akt__GSK1838705	0.0119439243029627	0.953203129169123
akt_bad.adapB_multi.akt__GSK461364	-0.204421099932723	0.228004348011206
akt_bad.adapB_multi.akt__GSK2119563	0.374348336552328	0.0344471965457256
akt_bad.adapB_multi.akt__GSK2126458	0.430733415908641	0.0111126601662788
akt_bad.adapB_multi.akt__GSK2141795	0.286799258741457	0.0804107979234101
akt_bad.adapB_multi.akt__GSK1059615	0.353417623912996	0.0548854958642031
akt_bad.adapB_multi.akt__GSK650394	-0.0237783317248615	0.892383611109747
akt_bad.adapB_multi.akt__Lapatinib	0.260275965727312	0.148287867897765
akt_bad.adapB_multi.akt__Geldanamycin	-0.176074531381988	0.319690471749074
akt_bad.adapB_multi.akt__Gemcitabine	-0.0423459897144108	0.799497750645386
akt_bad.adapB_multi.akt__Glycyl.H1152	-0.201807111083062	0.253434508746254
akt_bad.adapB_multi.akt__ICRF.193	0.164044160877628	0.378653666227147
akt_bad.adapB_multi.akt__IKK.16	-0.0827963047350436	0.62339870205587
akt_bad.adapB_multi.akt__Ibandronate.sodium.salt	-0.21341797600034	0.22279707084744
akt_bad.adapB_multi.akt__Imatinib	0.231427608766353	0.1726225642539
akt_bad.adapB_multi.akt__Gefitinib	0.125601135502701	0.503072305960423
akt_bad.adapB_multi.akt__Ixabepilone	-0.243912332431977	0.150786843617823
akt_bad.adapB_multi.akt__LBH589	0.334380758155388	0.0299531058047062
akt_bad.adapB_multi.akt__Lestaurtinib.CEP.701.	-0.0391834962405862	0.826704182819791
akt_bad.adapB_multi.akt__MG.132	-0.191023901201536	0.322117466132924
akt_bad.adapB_multi.akt__MLN4924	0.114260700997105	0.515290072230921
akt_bad.adapB_multi.akt__Mebendazole	0.0337837861639643	0.860358804837325
akt_bad.adapB_multi.akt__Methotrexate	0.147322146084934	0.37441013955714
akt_bad.adapB_multi.akt__NSC663284	0.0270403448434471	0.882052898908799
akt_bad.adapB_multi.akt__NU6102	-0.247757886456769	0.141155476632901
akt_bad.adapB_multi.akt__Nelfinavir	-0.0115939534071938	0.94106868446473
akt_bad.adapB_multi.akt__Nutlin.3a	0.353120051117877	0.0570949484051628
akt_bad.adapB_multi.akt__Olomoucine.II	-0.16894015052344	0.359583725338499
akt_bad.adapB_multi.akt__Oxaliplatin	0.104469303223905	0.52141072320985
akt_bad.adapB_multi.akt__Oxamflatin	0.199781081002606	0.27222822438093
akt_bad.adapB_multi.akt__PD98059	0.392220717654323	0.0237577370319815
akt_bad.adapB_multi.akt__PF.2341066	-0.203710813483689	0.247089525815902
akt_bad.adapB_multi.akt__PF.3084014	0.27081760421693	0.0809594433807093
akt_bad.adapB_multi.akt__PF.3814735	-0.398330502031321	0.0125078979730304
akt_bad.adapB_multi.akt__PF.4691502	0.440131288960416	0.0091843058095249
akt_bad.adapB_multi.akt__Paclitaxel	-0.23988661292565	0.198843598111348
akt_bad.adapB_multi.akt__Pemetrexed	0.12558092858734	0.425789590596558
akt_bad.adapB_multi.akt__Purvalanol.A	0.249137081938508	0.156219633154619
akt_bad.adapB_multi.akt__L.779450	0.013902958486223	0.925150481844062
akt_bad.adapB_multi.bad__X17.AAG	0.0503419979423318	0.77507162730825
akt_bad.adapB_multi.bad__X5.FU	-0.023952096860776	0.907060529082638
akt_bad.adapB_multi.bad__X5.FdUR	-0.0488098501788696	0.768585415433671
akt_bad.adapB_multi.bad__AG1478	0.0264984453391781	0.883187375069745
akt_bad.adapB_multi.bad__Sigma.AKT1.2.inhibitor	-0.503693993573122	0.004006673552577
akt_bad.adapB_multi.bad__Triciribine	-0.208494712044417	0.241199977732397
akt_bad.adapB_multi.bad__AS.252424	-0.195179609881004	0.259884135392816
akt_bad.adapB_multi.bad__AZD6244	0.212571645027967	0.236991020194602
akt_bad.adapB_multi.bad__BEZ235	-0.0246258092574082	0.885561166310189
akt_bad.adapB_multi.bad__BIBW2992	0.140397795710022	0.456962931560846
akt_bad.adapB_multi.bad__Baicalein	0.244536255544991	0.190690068142568
akt_bad.adapB_multi.bad__Bortezomib	0.115902377735569	0.520289813309882
akt_bad.adapB_multi.bad__CGC.11047	0.378378380316899	0.0333844041627698
akt_bad.adapB_multi.bad__CGC.11144	-0.0229815244009915	0.881281389672142
akt_bad.adapB_multi.bad__CPT.11	0.45586385989397	0.00707069531284188
akt_bad.adapB_multi.bad__Carboplatin	0.285714298893648	0.0935271721527033
akt_bad.adapB_multi.bad__Cisplatin	0.285092390807014	0.140138390557639
akt_bad.adapB_multi.bad__Disulfiram	-0.0193461237618904	0.933207871637405
akt_bad.adapB_multi.bad__Docetaxel	0.469583807728963	0.0224370180345916
akt_bad.adapB_multi.bad__Doxorubicin	0.274214584025438	0.118377975779519
akt_bad.adapB_multi.bad__ERKi.II..FR180304.	-0.126731626819873	0.477534063223059
akt_bad.adapB_multi.bad__Epirubicin	0.329600539452575	0.0514302780283593
akt_bad.adapB_multi.bad__Erlotinib	0.199057912199976	0.256874380098487
akt_bad.adapB_multi.bad__Etoposide	0.22836196520407	0.141633788519094
akt_bad.adapB_multi.bad__Everolimus	-0.356815407589057	0.0561810383292785
akt_bad.adapB_multi.bad__FTase.inhibitor.I	-0.179493338704351	0.315856127816199
akt_bad.adapB_multi.bad__Fascaplysin	-0.610256735718197	0.000495325218969001
akt_bad.adapB_multi.bad__GSK923295	-0.120827407950962	0.498834904378403
akt_bad.adapB_multi.bad__GSK1070916	0.297143489662012	0.0693621403492888
akt_bad.adapB_multi.bad__GSK1120212	0.316189110130015	0.0985322856038751
akt_bad.adapB_multi.bad__GSK1059868	-0.388984871884913	0.0161051890782278
akt_bad.adapB_multi.bad__GSK1838705	0.135735614324347	0.432300435304021
akt_bad.adapB_multi.bad__GSK461364	0.154410156319632	0.429895028837002
akt_bad.adapB_multi.bad__GSK2119563	-0.372020047817686	0.0436264444284122
akt_bad.adapB_multi.bad__GSK2126458	-0.401579191753132	0.0327726355235602
akt_bad.adapB_multi.bad__GSK2141795	-0.382441919982436	0.05293828489575
akt_bad.adapB_multi.bad__GSK1059615	-0.302085054815692	0.111702656290846
akt_bad.adapB_multi.bad__GSK650394	0.401743209258416	0.0238392406654897
akt_bad.adapB_multi.bad__Lapatinib	-0.158201415344303	0.335721565563321
akt_bad.adapB_multi.bad__Geldanamycin	0.18265581058833	0.330728708939552
akt_bad.adapB_multi.bad__Gemcitabine	0.239304081409345	0.203447318886435
akt_bad.adapB_multi.bad__Glycyl.H1152	0.13713302207128	0.445193521865125
akt_bad.adapB_multi.bad__ICRF.193	0.327233288898858	0.06398039685959
akt_bad.adapB_multi.bad__IKK.16	0.549733840575822	0.00411724618802989
akt_bad.adapB_multi.bad__Ibandronate.sodium.salt	0.16854547848232	0.38070603597158
akt_bad.adapB_multi.bad__Imatinib	-0.0702891730782708	0.726748908142249
akt_bad.adapB_multi.bad__Gefitinib	-0.0626818521223308	0.712342287072309
akt_bad.adapB_multi.bad__Ixabepilone	0.109755487071923	0.533530226991987
akt_bad.adapB_multi.bad__LBH589	-0.478567638267783	0.00327717366149627
akt_bad.adapB_multi.bad__Lestaurtinib.CEP.701.	0.0831828411811326	0.59699349666601
akt_bad.adapB_multi.bad__MG.132	0.28813661075092	0.103615064267575
akt_bad.adapB_multi.bad__MLN4924	0.165481015237187	0.36442635556614
akt_bad.adapB_multi.bad__Mebendazole	-0.0249624642211514	0.87674450045574
akt_bad.adapB_multi.bad__Methotrexate	-0.155423128194867	0.342555884163022
akt_bad.adapB_multi.bad__NSC663284	0.134544873735209	0.480737235937208
akt_bad.adapB_multi.bad__NU6102	0.356642432710676	0.0512412837599081
akt_bad.adapB_multi.bad__Nelfinavir	-0.217582764694405	0.160865924961275
akt_bad.adapB_multi.bad__Nutlin.3a	-0.148095672614554	0.391157783856267
akt_bad.adapB_multi.bad__Olomoucine.II	0.104628951848175	0.581981733362313
akt_bad.adapB_multi.bad__Oxaliplatin	0.448246196390943	0.0164664032458846
akt_bad.adapB_multi.bad__Oxamflatin	-0.201970462712224	0.234340065204004
akt_bad.adapB_multi.bad__PD98059	-0.127457249459307	0.42869599528184
akt_bad.adapB_multi.bad__PF.2341066	0.10990094397508	0.497944187906434
akt_bad.adapB_multi.bad__PF.3084014	-0.148938052591103	0.362787862769351
akt_bad.adapB_multi.bad__PF.3814735	0.385201399014215	0.0158276630464602
akt_bad.adapB_multi.bad__PF.4691502	-0.507070792676362	0.00123054276168055
akt_bad.adapB_multi.bad__Paclitaxel	0.328692252240041	0.082047126497143
akt_bad.adapB_multi.bad__Pemetrexed	0.103022202702774	0.563405228442353
akt_bad.adapB_multi.bad__Purvalanol.A	-0.0262057106735711	0.870938559284724
akt_bad.adapB_multi.bad__L.779450	-0.0305389771876865	0.857275465482726
akt_bad.adap_adap_multi.akt__X17.AAG	0.136251711822181	0.418289929101718
akt_bad.adap_adap_multi.akt__X5.FU	0.205490019107549	0.263153683414889
akt_bad.adap_adap_multi.akt__X5.FdUR	0.280601918965519	0.106643816734996
akt_bad.adap_adap_multi.akt__AG1478	-0.128949653789583	0.478105079032308
akt_bad.adap_adap_multi.akt__Sigma.AKT1.2.inhibitor	0.637443246103838	3.34525906819927e-06
akt_bad.adap_adap_multi.akt__Triciribine	0.263855701111481	0.144306578954768
akt_bad.adap_adap_multi.akt__AS.252424	0.386514939319782	0.0216483124733322
akt_bad.adap_adap_multi.akt__AZD6244	-0.336681798025662	0.0332073911545396
akt_bad.adap_adap_multi.akt__BEZ235	0.307334975930327	0.0914440427246592
akt_bad.adap_adap_multi.akt__BIBW2992	-0.0180511451627171	0.937845273378598
akt_bad.adap_adap_multi.akt__Baicalein	-0.217354291013238	0.192148611391596
akt_bad.adap_adap_multi.akt__Bortezomib	-0.13877640695817	0.426177799111148
akt_bad.adap_adap_multi.akt__CGC.11047	-0.49964571568866	0.000396402037746268
akt_bad.adap_adap_multi.akt__CGC.11144	0.0849405241076294	0.64222847435062
akt_bad.adap_adap_multi.akt__CPT.11	-0.0580090866131583	0.734184187229517
akt_bad.adap_adap_multi.akt__Carboplatin	-0.224055897750405	0.205540249341237
akt_bad.adap_adap_multi.akt__Cisplatin	-0.372361439413422	0.0161953150892542
akt_bad.adap_adap_multi.akt__Disulfiram	0.0851468286557275	0.617921559208953
akt_bad.adap_adap_multi.akt__Docetaxel	-0.47468282382299	0.00331320374406263
akt_bad.adap_adap_multi.akt__Doxorubicin	0.0794309430596816	0.65255471050416
akt_bad.adap_adap_multi.akt__ERKi.II..FR180304.	0.202657069539505	0.189928930909416
akt_bad.adap_adap_multi.akt__Epirubicin	0.0506434905954007	0.786240207973498
akt_bad.adap_adap_multi.akt__Erlotinib	-0.243463138767663	0.19151953409395
akt_bad.adap_adap_multi.akt__Etoposide	-0.187876135244556	0.293330933245283
akt_bad.adap_adap_multi.akt__Everolimus	0.46622861180052	0.00417552018644662
akt_bad.adap_adap_multi.akt__FTase.inhibitor.I	0.189113574065092	0.188768318326632
akt_bad.adap_adap_multi.akt__Fascaplysin	0.481637603078039	0.0136916219858394
akt_bad.adap_adap_multi.akt__GSK923295	0.112619024258641	0.485064346153555
akt_bad.adap_adap_multi.akt__GSK1070916	-0.449272200759691	0.0142954712579255
akt_bad.adap_adap_multi.akt__GSK1120212	-0.472200428012613	0.00361622740100498
akt_bad.adap_adap_multi.akt__GSK1059868	0.406077890362614	0.0169482984526588
akt_bad.adap_adap_multi.akt__GSK1838705	-0.0430183714301623	0.809396619390839
akt_bad.adap_adap_multi.akt__GSK461364	-0.328627710437884	0.0415041692139668
akt_bad.adap_adap_multi.akt__GSK2119563	0.317760797306046	0.0825982389609514
akt_bad.adap_adap_multi.akt__GSK2126458	0.358455235189776	0.0501487282019748
akt_bad.adap_adap_multi.akt__GSK2141795	0.385531319538	0.0327353197558933
akt_bad.adap_adap_multi.akt__GSK1059615	0.249548523543398	0.164374947852231
akt_bad.adap_adap_multi.akt__GSK650394	-0.13022784002802	0.445646035292662
akt_bad.adap_adap_multi.akt__Lapatinib	0.221538532479467	0.216789788439253
akt_bad.adap_adap_multi.akt__Geldanamycin	-0.204222156295267	0.235975914622194
akt_bad.adap_adap_multi.akt__Gemcitabine	-0.0723273881168618	0.665218919265263
akt_bad.adap_adap_multi.akt__Glycyl.H1152	-0.218454700662021	0.2308192397137
akt_bad.adap_adap_multi.akt__ICRF.193	0.0538670699531155	0.768705193648336
akt_bad.adap_adap_multi.akt__IKK.16	-0.218968907446486	0.186693177589475
akt_bad.adap_adap_multi.akt__Ibandronate.sodium.salt	-0.180146660767467	0.283195683396622
akt_bad.adap_adap_multi.akt__Imatinib	0.189193336181858	0.246506466518849
akt_bad.adap_adap_multi.akt__Gefitinib	0.0294414759968523	0.871943214569726
akt_bad.adap_adap_multi.akt__Ixabepilone	-0.164430729709228	0.301705572270772
akt_bad.adap_adap_multi.akt__LBH589	0.444892412978375	0.0128450506676219
